LOC,FREQ,LAT,LON
Prix,22,44.526245637,2.016156529
Bruxelles,22,50.850447941,4.348776537
Niger,21,17.99999702,8.999995798
Zambèze,21,-26.400087511,153.061916549
Rennes,21,48.111977447,-1.674289989
Kaaba,21,21.914159186,-102.329975517
Tunisie,20,33.999996714,8.999995798
Iraouaddy,20,,
Imp,20,-22.719459122,-47.642975825
Guinée,20,10.999999685,-9.999995683
Suisse,20,47.000157608,8.014268269
Départements,20,20.552719497,-97.432776584
Dahomey,20,19.199995535,-72.283329293
Siam,20,14.999996234,99.999997151
Méditerranée,19,43.092857333,-0.0540467659995
Pérou,19,-9.99999682,-75.999999483
Niagara,19,43.083417171,-79.066265889
Roquefort,19,44.03499723,-0.323226379
Saint-Pétersbourg,19,59.894438397,30.26416836
Canada,19,60.108668886,-113.642579161
Suez,19,29.973708999,32.526266127
Havre,19,49.493795828,0.107668884
Pacifique,19,48.440029836,1.465697875
États-Unis,19,3.437066304,-53.396889735
Saintes,19,45.749997544,-0.633329861
Bureaux,19,45.727436546,3.18114815
Guatemala,18,15.499996365,-90.249996469
Himalaya,18,27.999999641,83.999997457
Rafaël,18,23.199996583,-103.366665524
Bouddha,18,34.018395582,35.649389487
J',18,,
Versailles,18,48.80341759,2.125519324
Chili,18,-29.999997562,-70.999998173
Hindou,18,58.052216371,22.211106972
Toi,18,9.28319953,31.592499987
Touareg,18,41.375746706,2.17391703
Turquie,18,39.059005789,34.911549462
Excellence,17,25.666088248,-100.313497455
Mandalay,17,21.974728311,96.083589685
Mans,17,39.804378146,40.037238119
Plevna,17,43.416666599,24.616665508
Chronique,17,45.521746299,-73.593999987
San-Fernando,17,15.028595696,120.689795682
Munich,17,48.137427189,11.575486254
Melbourne,17,-37.813999664,144.963319202
Montauban,17,44.016665856,1.349999642
Friquet,16,49.490826091,-2.531387432
Dépret,16,48.842307639,2.323087792
Méloir,16,5.965598927,102.294217567
Tunis,16,36.818969565,10.165788348
Landes,16,38.864767025,-87.889199961
Saint-Pierre,16,46.780905564,-56.171959981
Brague,16,9.725798255,16.732897097
Barbanton,16,,
Sainte-Marie,16,-20.896837357,55.549598085
Paëz,16,2.654716228,-75.992777624
Nantes,16,47.217249843,-1.55335872
Ville,16,48.342658477,7.305738643
Bordelais,16,33.014926127,-117.076957901
Belgique,15,50.83332696,3.999998987
Sierra-Leone,15,8.49999903,-11.499996076
Batavia,15,-6.214617726,106.845127229
Angers,15,47.466667211,-0.549997256
Toulouse,15,43.604259452,1.44366783
Livingstone,15,-17.841936943,25.854249187
Hollande,15,50.649999728,3.683326088
New-York,15,40.714269404,-74.005969929
Rhadama,15,-8.718375548,115.180808538
Rozan,15,52.887565672,21.391045742
Annam,15,15.952696693,120.856897354
Bourbon,15,41.295599818,-86.116388776
Grande-Terre,15,-19.999999441,46.999996759
Californie,15,37.250215797,-119.75125959
Charles,15,32.321807633,-88.285857762
Orléans,15,47.902885502,1.903886991
Général,15,10.629597054,124.446998276
Nice,14,43.703129179,7.266079162
Dr,14,17.983568978,-94.543888938
Morillo,14,19.80047625,-70.898388189
Karchi,14,12.161949576,7.737448334
Velez,14,6.01334869,-73.67351693
Égypte,14,,
Autriche,14,47.333326043,13.333327267
Je,14,35.433938469,66.716099693
Cambodge,14,12.99999571,104.999998462
Ile,14,,
Saigon,14,10.74999737,106.666668565
Alger,14,36.752496963,3.041966501
Grèce,14,38.999998025,21.999999205
République,14,18.999997282,-70.666667752
Hanoï,14,21.024498132,105.841167318
Naples,13,40.833328839,14.249999424
Tanganika,13,-9.399997562,25.016666513
Vienne,13,48.208489383,16.372078615
Louis,13,34.565349046,-99.80148789
Pays,13,48.853408154,2.348798511
Société,13,,
Québec,13,46.81227678,-71.214539135
Trixy,13,40.719007484,-73.956406827
Samarkande,13,33.947729352,-6.870527886
Majunga,13,-15.716667535,46.316669396
Indo-Chine,13,-6.225119794,106.803807396
Madone,13,45.650277393,9.550148478
Fort-Dauphin,13,-25.032487869,46.983289741
Corse,13,57.149996933,-2.749996033
Étranger,13,47.300136988,-78.5995988
Bassou,13,47.924186611,3.51381713
Manche,13,-4.366667709,-79.749998216
Rangoun,13,16.805276537,96.15610975
Bornou,12,6.503539691,17.456536382
Lisbonne,12,38.716667167,-9.13332759
Venezuela,12,7.999998899,-65.999996862
Mississipi,12,32.7504081,-89.750356306
Hélas,12,58.275878024,12.888249262
Seine,12,49.43471607,0.117496012
midi,12,,
Canton,12,23.116668478,113.249998374
Meerut,12,28.971548928,77.71933779
Gabon,12,-0.99999896,11.749998768
Libéria,12,6.499998506,-9.499995552
Berlin,12,52.524366901,13.410526917
Monténégro,12,42.499998942,19.299995798
Buffalo,12,42.88644715,-78.878367063
Edimbourg,12,55.952059235,-3.196477913
Abyssinie,12,7.999998899,37.999998899
Prophète,12,51.522166334,-0.0864168929996
Escande,12,40.716667691,0.133325607
Nyassa,12,19.174446802,72.860709434
Angostura,12,8.129227431,-63.540857081
Variétés,12,44.912828833,-0.240379731
Ecosse,12,55.999997981,-3.99999861
Menton,11,43.776486169,7.504346519
Norvège,11,61.999999554,9.99999606
Nirrooba,11,23.761519755,90.431339754
Laval,11,45.569946022,-73.691996791
Amazone,11,-0.166668408,-48.999996906
Lille,11,50.63296874,3.058579027
Suède,11,61.999999554,14.99999737
Bellet,11,45.117425677,1.553588576
Caramba,11,37.788237554,-122.400129534
Loup-Rouge,11,,
Limoges,11,45.83152581,1.257798324
Montenegro,11,,
Jérusalem,11,31.778701327,35.205211403
Saint-Louis,11,38.6272691,-90.197886593
Caucase,11,42.499998942,44.999996234
Omnes,11,51.575509101,0.468077902
Marche,11,34.863416096,-92.362379021
Sierra,11,14.866668565,-92.283325536
vallée,11,,
Delhi,11,28.653809624,77.228966804
Naktchou,11,33.060331598,139.80567888
Luchon,10,-20.46666653,57.449999947
Chinois,10,-32.928288212,151.770108182
Houssein-Beg,10,,
Moscou,10,55.752218468,37.615557514
Lourches,10,50.313537585,3.352578438
Brésil,10,-9.99999682,-54.999998479
Nouvelle-Grenade,10,,
Palestine,10,31.92156815,35.203285574
Rangitata,10,-44.066667316,171.366665725
Tripoli,10,32.875186528,13.187459211
Emyrne,10,,
Jirola,10,12.182697235,-5.962328477
Agen,10,44.199997588,0.633325738
Dax,10,43.710319541,-1.053655563
Haute,10,50.783327397,3.649997545
Etat,10,-8.731797857,122.36509602
Tuyen-Quan,10,16.036618746,108.23887855
Rio,10,-22.902777354,-43.20749892
Etranger,10,,
Amsterdam,10,52.374026242,4.889687038
Grande-Bretagne,10,54.758436654,-2.695307886
Mexique,10,22.999998331,-101.999997299
Pères,10,51.173879241,12.337606125
Nord,10,13.588089024,-2.42119671
Binh-Dinh,10,14.166665682,108.99999951
Buitenzorg,10,-6.594438022,106.789165695
Mésopotamie,10,47.064078935,3.935069749
Senorita,10,-0.100969738,34.751449169
Subdul,10,21.121266545,79.063647498
Lhassa,10,29.649998724,91.099998418
Vierge-Piaye,10,,
Chesnaye,10,58.198669376,-94.144337893
Andes,10,8.66666874,-70.999998173
Sahipa,10,41.218247182,33.706299913
Kassaï,10,7.385429934,18.385505948
Angola,9,-12.499997475,18.499998288
Quelle,9,52.00193626,8.492089868
Cap,9,49.64443796,5.984439892
Dick,9,40.031369503,-104.937197158
Guyane,9,4.999998113,-58.999999527
Breton,9,53.116815828,-114.468777846
Hué,9,16.466668085,107.599998243
Hova,9,58.866666599,14.18332884
Bertrand,9,41.774487823,-86.262229835
Mille,9,47.257728251,-0.443446711
Armada,9,42.844195899,-82.884366079
Trottet,9,-70.71916573,66.434168211
Scott,9,30.235756745,-92.094567286
Bonne-Espérance,9,18.354399071,-64.987087246
Départ,9,,
Lang-Son,9,21.833328359,106.73332565
Ogowé,9,-0.816667229,8.999995798
Hongrie,9,46.999995622,19.999998681
Ava,9,36.95199576,-92.660446071
Bel-Heiran,9,,
James,9,39.653218559,-121.549687001
Berne,9,46.948088228,7.447435569
Syrie,9,34.999996976,37.999998899
Sophia,9,42.697508916,23.324146203
Granger,9,,
Kit,9,37.999997763,43.049999773
Texas,9,31.250439204,-99.250606274
Bayonne,9,40.668706447,-74.114306816
Terre-Neuve,9,18.283327878,-73.566669412
Mer,9,,
Champagne,9,48.021845945,0.33095707
Bravo,9,18.299998899,-102.783328288
Free-Town,9,30.039916123,-90.853707897
Chimère,9,37.515066794,-122.261658822
Tibesti,9,21.499997938,17.499998026
Entraygues,9,45.51666625,2.333328884
Tacouandewe,9,,
Bulgarie,8,42.999999073,24.999999991
Ricks,8,6.465828538,-10.790827507
Roumanie,8,45.99999986,24.999999991
Apgaouassou,8,,
Solla,8,9.890555635,1.348888241
Arabie,8,15.499996365,47.49999689
Portugal,8,39.499998156,-7.999999659
Mérignac,8,44.832479463,-0.633806819
Sidi,8,24.393286193,81.879349139
Empire,8,37.638256863,-120.902149462
Gascogne,8,43.499999204,-2.06099957722e-06
Ia,8,42.000268787,-93.500485527
Enrique,8,-13.507498572,-74.920279795
Calabozzo,8,,
Bourde,8,46.363126636,0.694515808
Verrier,8,18.383327004,-73.716668101
Si-Ning,8,24.951727139,121.663468781
Taruddi,8,28.24376551,83.538135942
Napoléon,8,41.39226924,-84.125216469
PHOTOGRAPHIE,8,,
Place,8,,
Bénin,8,,
Deux,8,-36.894807731,-60.325298423
Auch,8,43.649997894,0.583326175
Halte,8,6.246108535,1.058056549
Antongil,8,-15.749996077,49.833327835
Rouge,8,47.783668581,-1.447627102
Médine,8,24.468609509,39.614167661
Marie-Yvonne,8,45.632908934,-73.817099189
Bornéo,8,0.999997064,113.999996321
Monnaie,8,47.501615609,0.788719449
Bavière,8,48.999996146,11.499996453
Muséum,8,44.817117826,20.459416913
Kierkoudo,8,-6.165126618,106.902537634
Vilaine,8,49.39099795,1.449877279
Tan,8,10.533328097,106.41666625
Combes,8,26.248687549,-97.733876365
Brest,8,48.399996889,-4.483327721
Inamou,8,-3.583327721,-62.433329861
Pepe,8,41.300139915,-7.870987107
Atlas,8,38.429079687,-122.248029531
Roches,8,46.28307874,1.999427013
Danube,8,45.333325519,29.666666381
Tchad,8,14.999996234,18.999998419
Tigré,8,,
Pacific,8,38.481999491,-90.741519352
Amblève,8,50.353566033,6.170016924
Sud-Ouest,8,10.499999554,-3.199996601
Gautier,8,30.385759934,-88.611687349
Madère,8,32.666666031,-16.749999702
Irlande,8,52.999997195,-7.999999659
Red-River,8,44.824978628,-88.704545609
E,8,,
Sèvres,8,,
Fleuve,8,37.757496282,119.076108378
École,8,45.650826344,6.167236171
Renovalès,8,20.487389794,-97.017886401
Washington,8,38.895107833,-77.036365518
Bissao,8,11.863567554,-15.597669958
Luiz,8,-12.73332877,14.283327966
Turkestan,8,43.333329494,68.249995579
Ethiopie,8,7.999998899,37.999998899
Nouvelle-Zélande,8,-41.999996208,173.999998548
Antilope-Bleue,8,,
Marché,8,,
Inutile,8,-64.033326017,-60.783326279
Mamuelches,8,,
Aden,8,12.779438782,45.03666798
Amigo,8,37.596496069,-81.320939314
Forth,8,55.765019832,-3.688738731
Maine,8,45.5003192,-69.249765985
Shikari,8,34.90495641,68.031368979
Tolède,7,39.858098879,-4.022627102
Tarn,7,44.086697642,1.042609419
Radama,7,14.077497095,45.888329906
Yéci,7,12.14488709,17.386977055
Tanni-Bé,7,,
Me,7,45.5003192,-69.249765985
Wissmann,7,-29.567707423,-50.797816871
Dakar,7,14.693699414,-17.444058613
Tombouctou,7,16.773477859,-3.00741819
Tourane,7,16.067778481,108.220826152
Baie,7,-5.844197097,21.213666983
Allah,7,33.928088595,-112.690729126
Reine,7,59.166668477,8.39999654
Bhamo,7,24.266667429,97.23332766
Mourzouk,7,25.915519114,13.91838785
Nachtigal,7,4.349999292,11.633328621
Foâ,7,,
Pavie,7,45.184456229,9.161445971
Perez,7,-32.998346995,-60.767906147
Elton,7,49.12729885,46.847028333
Extrême-Orient,7,48.880567744,2.279288679
Lombok,7,52.091109347,5.097568591
Righi,7,-30.88971711,-55.546178012
Caïcara,7,7.389997029,-69.591668145
Saint-Joseph,7,39.76860632,-94.846626574
Samy,7,21.134378382,-101.704099056
Miguel,7,28.923578685,-98.820579434
Tète-Blanche,7,,
Neukomm,7,47.238649944,7.267609026
Koanook,7,27.252597964,62.010399267
Ouellé,7,10.356016831,-6.808959849
Puants,7,20.620685966,-103.071518714
Hong-li-tao,7,25.019158155,121.300917953
Dieppe,7,49.933325825,1.083326306
Silence,7,46.396639663,11.024798121
Tu,7,34.730277411,136.508609955
Sarthe,7,18.578888651,-72.30860805
Rose,7,39.398496163,16.287189148
Tassili,7,41.959506904,-87.727668795
Islande,7,64.99999584,-17.99999778
Grecs,7,41.54980926,2.449369087
Capitaine,7,-20.636386969,33.561106797
Jaurreguy,7,,
Viviane,7,42.540567342,-83.360608319
Indépendance,7,-21.786426417,-48.207626219
Señorita,7,,
Berber,7,18.021577105,33.98298936
Saint-Germain,7,48.89999702,2.083326568
Sakalaves,7,-15.616668408,35.483327223
Plymouth,7,50.371528439,-4.143049916
Montguilhem,7,43.89712015,3.787119915
Roumélie,7,,
Hammerfest,7,70.663359785,23.68208944
Dam,7,5.65002843,-0.236096111
Roche,7,50.408078696,-4.833729627
Bagdad,7,33.34057573,44.400878899
Grand-Esprit,7,46.183358589,-72.499107645
Mozambique,7,-18.249996732,34.999998113
Flohic,7,48.346775612,-2.756178484
Ontario,7,34.063337594,-117.650886472
Flèche,7,5.530438042,-53.389478893
Pose,7,4.370688456,19.137038258
Kate,7,35.044817499,-90.361487575
Ankove,7,7.316667036,8.566666251
Sabipa,7,-12.036205631,14.980118134
Peschard,7,38.255899055,73.287829532
Népaul,7,27.999999641,83.999997457
Kwa,7,9.755576613,1.765128305
Hong-Kong,7,22.285515732,114.157689328
Saint-Laurent,7,45.500076222,-73.665849611
Acunha,7,57.849999816,139.816666905
Demierre,7,37.129437514,40.283888232
Vivi,7,7.635706725,1.695146015
Pelele,7,7.283329495,-10.149998872
Salomon,7,-7.999996296,158.999999116
Ceylan,7,23.981739213,-99.140717025
Los,6,14.704169985,-17.161668172
Malte,6,35.916669133,14.433326656
Guarico,6,19.757779538,-72.204167817
Foulpointe,6,8.516665551,81.31666957
Amécourt,6,49.380099917,1.731777264
Côte,6,,
Lucy,6,34.652006856,-105.836959815
Barlejo,6,,
Ambléve,6,,
Haut-Congo,6,2.499997457,26.999996016
Toulon,6,43.11666922,5.933328927
Ta,6,31.215918268,107.500917036
Llivia,6,42.463007725,1.977257481
Muongs,6,28.412109072,77.048577811
Mékong,6,37.966916698,-121.293677719
Océanie,6,-18.312806659,138.515616357
Mouna,6,11.891438081,-4.356537972
Dordogne,6,45.044986605,-0.603317525
Totopoc,6,41.764165738,-88.188229926
Chartres,6,48.446846732,1.489248786
Boulogne,6,48.833326436,2.249996278
Yap,6,9.53799842,138.096996005
Capoue,6,19.566667997,-104.58332606
Saint-Brieuc,6,48.516667036,-2.783329075
Alompra,6,,
Saint-Malo,6,48.649999204,-2.016669107
Téraï,6,33.567895558,70.659657751
Venise,6,45.438607176,12.326667596
Sydney,6,-33.867849837,151.207316123
M.,6,,
Weï-Haï-Weï,6,37.501666984,122.113608836
Colbert,6,33.853156745,-96.502488636
Commentry,6,46.292109438,2.741595655
Regarde,6,33.895767963,35.48110892
Clarisse,6,20.066668128,-72.766667402
Pamir,6,37.999997763,72.999999074
Aglaia,6,49.811148166,14.178176797
Frontenac,6,37.455595572,-94.68912705
Sonde,6,9.766668128,1.266667037
Géographie,6,,
Fougères,6,48.349997326,-1.199996077
Caracas,6,10.488008118,-66.879187345
Funchal,6,32.63332849,-16.899998392
Forcalquier,6,43.966666293,5.783325738
Mantassoua,6,-19.0166657,47.833327311
Inez,6,28.903879433,-96.788037797
Palerme,6,38.115817485,13.359757922
Tanger,6,35.76726889,-5.799748904
Nowgong,6,25.060959445,79.441528466
Osborne,6,39.438898078,-98.694788596
Tuyen-quan,6,,
Napo,6,-0.66666854,-77.833325798
Florence,6,43.766668041,11.249998637
Floride,6,6.601617488,3.33846769
Saïgon,6,,
Imprimée,6,-5.099139711,-42.809419245
Epreuve,6,,
Compagnie,6,51.082928811,5.273269
Icaraeu,6,48.740508673,12.908285984
Kilima,6,-3.5666657,18.549997851
Normandie,6,40.379827582,-73.975138665
Ankaye,6,15.407898538,-3.896498795
Morlaix,6,48.58332862,-3.8333289
Pung,6,32.066666774,74.783325825
Louisiane,6,31.000468386,-92.000399642
Arrivée,6,-22.878956468,-43.271978198
Menghough,6,,
Fezzan,6,25.999999117,13.999997108
Lyon,6,45.748458681,4.846706852
Copenhague,6,55.675936737,12.5655289
Ed,6,58.912499532,11.925339209
Guillaumet,6,,
Loup,6,43.642659045,7.144976908
Mineo,6,37.265347954,14.690078372
Thibet,6,31.99999619,89.99999903
Mada-gascar,6,,
Nossi-Bé,6,-13.333328027,48.249999336
Ramanétraka,6,,
Andévourante,6,,
Basse-Bretagne,6,48.00792868,-1.404619919
Karyan,6,28.148697946,53.546398345
Calinas,6,44.133506988,0.415126601
Gironde,6,44.536495728,1.537578997
Cap-Vert,6,15.999996496,-23.999999353
Robin,6,42.577135597,-112.246636534
Karéma,6,-6.82051596,30.438869858
Tan-Boudha,6,40.862738229,-73.902366623
Kordofan,6,10.530178376,29.932916755
Meaday,6,14.185037552,13.286598914
Jhansi,6,25.454458527,78.58220822
Qui-Nhone,6,13.766669177,109.233326305
Alima,6,13.883226834,13.280618944
Barcelone,6,41.388786549,2.158987354
Franck,6,-31.586417287,-60.939039461
Moi,6,58.456739475,6.551839542
côte,6,51.516676821,-101.800925964
Porte,6,,
Franco,6,27.847395683,-106.542699689
Mars,6,40.695897534,-80.011726491
Danemark,5,55.999997981,9.99999606
Adour,5,43.529539083,-1.523148401
Rungya,5,-18.562017044,32.017788748
Céleste-Empire,5,48.845659842,2.342188597
Libreville,5,0.39240698,9.45355555
Tristan,5,38.802587043,-81.227059645
Mère,5,48.784447274,1.812468604
Vivette,5,43.243467968,-8.230986661
Libre,5,42.899199018,-7.011068414
Charaire,5,48.778795775,2.293318434
Narbonne,5,43.183326305,2.999998725
Occident,5,39.691159193,-85.478309398
Béfourne,5,,
Avignon,5,43.94833942,4.808919205
Zebaïr-Pacha,5,,
Maisons-Laffitte,5,48.952637849,2.145209577
Citerne,5,49.981867517,1.824158566
Boma,5,36.127007468,-85.682478781
Anglaise,5,51.230889182,2.91395736
CLAUDE,5,,
Gange,5,-11.61666736,14.499997239
Pégou,5,38.843047452,-0.117068173
Alanamasoatrao,5,,
Tenez,5,-25.839698238,28.258948299
Ghadamès,5,30.151699704,9.715297323
Lucrezia,5,43.766668041,12.933326262
Danilo,5,50.585898417,40.449095572
Prairie,5,48.60260941,-122.234598223
Téhéran,5,35.694388858,51.421506903
Angonis,5,37.235277122,127.422498737
Quinze,5,-8.350119226,15.352028132
Montluçon,5,46.333325781,2.59999772
Aôh,5,40.704698753,-84.02671571
Catane,5,37.502125943,15.087186134
Personne,5,59.942449136,30.357755556
Pourquoi,5,47.522358769,-2.777335607
Amour,5,52.933326611,141.166668608
Cochinchine,5,43.256867779,5.394105777
Bariba,5,8.583696103,1.690218952
Lesseps,5,8.958706325,-79.654476193
Antananarivo,5,-18.913678839,47.536128683
I,5,,
Bali,5,22.648588514,88.341149233
Saskatchewan,5,54.000096448,-106.000988259
Cheville,5,47.947935504,-0.223659215
Diégo-Suarez,5,,
Barbarie,5,50.896397864,14.081597367
Lapicque,5,54.805196505,30.541199777
Types,5,34.01728868,-6.831835819
Chari,5,-11.012469975,14.298599611
Erg,5,-3.739468366,-38.510559217
Provence,5,34.151205796,-97.020838139
Oundi,5,17.142499113,-0.430829831
Carmenilo,5,,
Lucknow,5,26.839278141,80.923129992
Nouveau-Monde,5,49.56205927,0.820459632
Yunnan,5,24.999998855,101.999997675
Feringhees,5,,
Coran,5,36.359537834,-83.011547293
Beauvais,5,49.433325694,2.083326568
Drake,5,34.470537959,-120.303756562
Alexandre,5,-21.357218504,34.803059589
Zemzem,5,51.490286663,-3.176247708
Mont-de-Marsan,5,43.890218077,-0.497126948
Romidaz,5,23.766667298,-80.4499966
Tripolitaine,5,,
Port-Louis,5,-20.161935571,57.498888109
Luz,5,-19.801387065,-45.685559522
Albazine,5,-25.841106613,32.643606714
Colonel,5,19.166666992,-103.999997823
Saint-Jean,5,45.272706898,-66.067657358
Ruyter,5,32.021486283,-106.874999701
Ptolémée,5,,
Lot,5,-37.083327503,-73.166668407
Industrie,5,18.041118871,-63.069717389
Haut,5,50.733327834,3.466665814
Mœris,5,,
Serbie,5,44.818917666,20.459979363
Mojanga,5,-1.183326192,28.449996846
Saint-Dominique,5,45.566778303,-72.849127085
Elbe,5,52.083329538,10.283326918
Soubahdar,5,,
Salerne,5,40.677966625,14.765986636
Rouen,5,49.443125824,1.099317887
Paraguay,5,-22.993327319,-57.996386086
Quatre,5,44.849996408,1.083326306
Méquinez,5,,
Tché-fou,5,,
Saint-Arroman,5,43.044738603,0.401465813
Jardin,5,5.599016457,-75.819758977
Loire,5,29.109965645,-98.395569648
Liston,5,52.066667516,0.699996322
Pays-Bas,5,52.499997064,5.749997196
Aussi,5,55.75557967,37.619935625
Vendée,5,46.3229677,-0.961899705
Risler,5,-30.770189717,28.283565615
Athènes,5,37.979448086,23.716218911
Todrarig,5,,
Leith,5,39.455348618,-81.150386449
Transvaal,5,15.533329407,-89.799995901
Bah,5,26.869906923,78.594429136
Ouapoli,5,,
Objectif,5,47.748958661,-3.361689752
Lanessan,5,43.276909001,1.110917858
Aïn-Taïba,5,35.712468253,2.40774778
Bantry,5,51.683328533,-9.449995989
Languedoc,5,43.999999335,3.999998987
Antilles,5,17.99999702,-69.999997911
Tarbes,5,43.233325868,0.0833260440004
Hambourg,5,53.575316142,10.015339698
Renaissance,5,33.351707742,-111.924307637
Chaamba,5,32.55579587,76.125916686
Voici,5,36.149757449,-99.298158054
Diaphragme,5,,
Pologne,5,51.999996933,19.999998681
Claire,5,19.666667124,-72.433327982
Sangalatra,5,,
Récréations,5,,
Dza,5,1.458276897,103.911126586
San-Francisco,5,37.774927735,-122.419419323
Britannia,5,54.758436654,-2.695307886
Sé-Bang-Kane,5,13.546256236,106.284368989
Gochinchine,5,,
Gave,5,42.045278293,-8.294246548
Cocagne,5,19.783328271,-72.716667839
Oyampis,5,-37.804028549,145.038327546
Amecourt,5,,
Berry,4,-34.775266315,150.690635972
Cachéo,4,,
Beeckman,4,50.931328264,3.896787146
Cayor,4,15.249998549,-16.249999571
Oued,4,34.783408696,-1.944697993
Fayoum,4,29.309945899,30.841795603
Clément-Thomas,4,,
Lausanne,4,46.515996071,6.632818856
Marie-,4,,
Pronis,4,51.648227148,14.826416274
Térai,4,,
Anthony,4,32.003987336,-106.605829087
Noël,4,36.54562782,-94.485218644
Si-ning,4,,
Mé-kong,4,,
Bagnols,4,45.49930679,2.632516334
Renovales,4,,
Sfax,4,34.740558998,10.760275594
Puerto-Cabello,4,10.473055945,-68.012497277
Saint-Étienne,4,,
Cydonie,4,-34.596438684,-58.442489999
Muley-Hassan,4,37.049997064,-3.316698245
YAlert,4,,
Tirage,4,-4.659699706,120.427797432
Bute,4,40.094467404,-92.949648907
Roger,4,18.298329547,-72.72138792
Falancc,4,,
San-Fer-nando,4,,
Calais,4,50.958096389,1.852047092
Saint-Vincent,4,13.243464605,-61.176514888
Do-Tchou,4,38.744047237,-9.142038817
Tunuyan,4,-33.576527689,-69.015377284
Orso,4,-15.658888162,-71.4380568
Aréthuse,4,34.926527496,36.732375885
