LOC,FREQ,LAT,LON
Méditerranée,14,43.092857333,-0.0540467659995
Caroline,14,52.083406031,-114.752045709
Étranger,14,47.300136988,-78.5995988
Suisse,14,47.000157608,8.014268269
Sénégal,14,13.999995972,-13.999996732
Cap,14,49.64443796,5.984439892
Lucas,13,-16.333328813,-55.933328157
Nina,13,37.663967581,-84.466326699
Toulouse,13,43.604259452,1.44366783
Rosita,13,27.940276441,-101.218119681
Cowes,13,50.763056696,-1.297718405
Alaska,13,64.000279053,-150.000279856
Italienne,13,42.833329363,12.833327136
Batavia,13,-6.214617726,106.845127229
Karli,13,12.758506639,-11.023848329
Ibrahim,13,11.537638976,7.478059851
Bordeaux,13,44.840439257,-0.58049555
Saint-Sépulcre,13,48.582397203,7.7490978
Norvège,13,61.999999554,9.99999606
Pérou,13,-9.99999682,-75.999999483
Nouvelle-Hollande,13,,
Montagnes,13,,
Pilcomayo,13,-25.349997693,-57.666668844
Capitaine,13,-20.636386969,33.561106797
Montmaurin,13,43.224646139,0.637118902
Ouganda,13,1.999997326,32.999997589
Océanie,13,-18.312806659,138.515616357
Manille,13,14.604197856,120.982197735
Hélas,13,58.275878024,12.888249262
Rouen,12,49.443125824,1.099317887
Bakou,12,40.377667773,49.892007128
Boukhara,12,39.774716778,64.428606181
Arabe,12,-9.055827603,-76.043609613
Batty,12,55.709868226,37.595835764
Armada,12,42.844195899,-82.884366079
Nouvelle-Galles,12,-32.999998349,145.999995709
Biskra,12,34.666666555,5.416666775
Saint-Pierre,12,46.780905564,-56.171959981
Astrolabe,12,-64.599996732,-62.91666797
Syrie,12,34.999996976,37.999998899
Horatio,12,33.938446676,-94.357146509
Mantchourie,12,,
Ja,12,26.19750909,127.676276217
^,12,,
Randal,12,60.916666686,4.983328228
Saint-Domingue,12,18.500118641,-69.988568925
Sud,11,2.499997457,11.749998768
Danube,11,45.333325519,29.666666381
Prairie,11,48.60260941,-122.234598223
Diego,11,,
Davy,11,38.866706353,-87.597247868
Varouna,11,20.933327223,-78.03332855
Eggan,11,6.548616691,3.232677577
Marcy,11,43.107508033,-88.132866838
Anandrayen,11,,
Bravo,11,18.299998899,-102.783328288
Salomon,11,-7.999996296,158.999999116
Siva,11,58.382037104,54.38036784
Nouvelle-Calédonie,11,-21.499999834,165.499996321
Bolivie,11,-16.999998655,-64.9999966
Drake,11,34.470537959,-120.303756562
Sydney,11,-33.867849837,151.207316123
«,11,,
Nazareth,11,32.703891228,35.290114369
Chaco,11,-25.999996514,-60.49999992
Cochinchine,11,43.256867779,5.394105777
Vanikoro,11,45.185036678,0.721076951
Ajaccio,11,41.927226769,8.734618347
Dijon,11,47.316668521,5.01666577
Amsterdam,11,52.374026242,4.889687038
Panama,11,8.999999161,-79.999996032
Saint-Jean,11,45.272706898,-66.067657358
Kentucky,10,38.200418978,-84.877617202
Chartres,10,48.446846732,1.489248786
Relam,10,-25.639825975,27.799849539
Nouvelle-Guinée,10,-4.999995509,139.999998636
Kaly,10,51.816669701,19.366666382
Grands,10,33.838956005,-84.832099242
Sainte-Catherine,10,46.318355609,-72.566318181
Aubry,10,38.77083786,-94.671065653
Dinan,10,48.449996452,-2.033326629
Nadir,10,18.322177431,-64.878196908
Tartarie,10,37.866697092,23.744998358
Léproserie,10,13.376355812,7.203408723
Lautrec,10,43.705909932,2.139247606
route,10,7.107615587,17.35750917
Mirambo,10,-11.366669544,35.399999118
Midi,10,2.799288399,20.883567275
Liverpool,10,53.410576761,-2.977936806
Urville,10,49.449996714,-1.433327371
Aventures,10,20.36652602,-87.332338376
Saint-Pétersbourg,10,59.894438397,30.26416836
Morbert,10,41.046429929,-85.939437479
Sierra,10,14.866668565,-92.283325536
Reine,10,59.166668477,8.39999654
Palestine,10,31.92156815,35.203285574
Hourdwar-Sicri,9,,
Adil-Shah,9,6.937107718,79.897819476
Martinique,9,14.666665813,-60.999995552
Tu,9,34.730277411,136.508609955
Macao,9,22.200558771,113.546108098
Monténégro,9,42.499998942,19.299995798
Egypte,9,26.999999379,29.999996802
Cirque,9,-17.383328639,-69.33332807
Brazza,9,16.788259047,-99.797829714
Pedro,9,9.928289286,-84.050739078
Saïgon,9,,
Naplouse,9,32.221106569,35.254437035
Ram-Ghoudor,9,,
Bougainville,9,-5.999995771,154.999998068
Tonkin,9,39.939087192,-116.411457956
Tenez,9,-25.839698238,28.258948299
Massilia,9,43.296945723,5.381065934
Virginie,9,37.548116362,-77.446747102
Tunisie,9,33.999996714,8.999995798
Banana,9,4.699996234,-52.533326366
Escures,9,43.466666162,-0.116667709
San-Francisco,9,37.774927735,-122.419419323
Tabarit,9,17.852216634,1.675275778
Onze,9,-34.591507121,-58.402628037
Félix,9,38.028259755,-120.715758002
Chap.,9,37.254589409,-78.831395731
Rotterdam,9,51.92249581,4.479165967
Bourgogne,9,49.349619621,4.071106177
Jean-Marie,9,18.183328752,-73.899999833
Malabare,9,41.652728627,-0.879835987
Forth,9,55.765019832,-3.688738731
Saint-Nicolas,8,50.628365648,5.532428002
Je,8,35.433938469,66.716099693
Paraguay,8,-22.993327319,-57.996386086
Nevers,8,46.989556548,3.158996616
Nord,8,13.588089024,-2.42119671
Guanche,8,9.499999292,-79.699998653
Deux,8,-36.894807731,-60.325298423
Dupleix,8,47.994735851,-4.101289122
Me,8,45.5003192,-69.249765985
Madère,8,32.666666031,-16.749999702
Valparaiso,8,-33.03931586,-71.627247012
Cirque-Olympique,8,,
Saskatchewan,8,54.000096448,-106.000988259
Turkestan,8,43.333329494,68.249995579
Boule-de-Neige,8,46.207629435,6.127495697
Maouna,8,1.136568945,11.397009592
Annam,8,15.952696693,120.856897354
Nouvelle-Zélande,8,-41.999996208,173.999998548
Te,8,37.448607692,116.292497889
Occident,8,39.691159193,-85.478309398
Cassis,8,43.212407225,5.545098878
Bangkok,8,13.753975803,100.501437154
Brest,8,48.399996889,-4.483327721
Mammouth,8,32.722569071,-110.640648046
Edward,8,37.783377985,-94.697455811
Florence,8,43.766668041,11.249998637
Soliman,8,13.949996409,-89.439438396
Angers,8,47.466667211,-0.549997256
Corte,8,42.29999619,9.149998987
Norfolk,8,36.846808594,-76.285215674
Caucase,8,42.499998942,44.999996234
Caldera,8,22.161907201,-102.191509304
Puerto,8,36.593886038,-6.23297946
Vienne,8,48.208489383,16.372078615
Jaffa,8,-17.783329643,146.01666673
Nouveau-Monde,8,49.56205927,0.820459632
Meuse,8,47.992517548,5.551717791
Dishlad-Hamed,8,,
Rome,8,41.894739652,12.483897144
Ponapé,8,6.963997331,158.20559911
Maurice,8,-20.29999682,57.583327616
Monitor,8,45.10150609,-122.748146652
Guinée,8,10.999999685,-9.999995683
Tucopia,8,-12.292835858,168.82777952
Burnes,8,-35.431006626,-60.179268381
Mississipi,8,32.7504081,-89.750356306
Porte,8,,
Canton,8,23.116668478,113.249998374
Tavoy,8,14.083328577,98.199999379
Égypte,7,,
Portsmouth,7,50.798986008,-1.091249726
Totah-Yeddah,7,,
Byrne,7,46.703818404,-113.453415947
Polynésie,7,-14.99999813,-139.99999826
Mahratte,7,15.349997676,43.049999773
Mon,7,54.249999772,-4.499998741
Bengale,7,23.999998593,87.999998506
Saint-Denis,7,-20.882308147,55.450399888
Orotava,7,28.390758466,-16.523089338
Mary,7,37.59377831,61.830307248
Manitoba,7,55.000186702,-97.000486445
Sumatra,7,-3.19799954696e-06,101.999997675
Trépassés,7,48.047277688,-4.710899526
Bruxelles,7,50.850447941,4.348776537
Ouri,7,13.203616141,-2.637829986
Malabar,7,9.939875758,76.260216269
Gloire,7,49.492697925,-1.550978431
Sainte-Croix,7,46.822027415,6.502829891
Alpes,7,46.416667385,9.99999606
Tay,7,-26.4858499,22.979755764
Tendi,7,5.390959419,-3.024795648
Ethiopie,7,7.999998899,37.999998899
Pilate,7,19.666667124,-72.549998129
Decan,7,,
Mé-Kong,7,,
Kandy,7,7.295496415,80.635596507
Saigon,7,10.74999737,106.666668565
Royaume-Uni,7,54.758436654,-2.695307886
Behring,7,-34.48480809,-58.503387595
Hong-Kong,7,22.285515732,114.157689328
Murray,7,40.666888609,-111.88798686
Warrior,7,33.814266696,-86.809439777
Andes,7,8.66666874,-70.999998173
Brahma,7,33.740297759,72.705225731
Lyon,7,45.748458681,4.846706852
Actualités,7,36.814118995,10.181527951
Geylan,7,63.083327921,10.283326918
Jersey,7,49.216669919,-2.116668233
Moscou,7,55.752218468,37.615557514
Odessa,7,46.47746599,30.732617291
Pollet,7,45.815556727,5.155698933
Galles,7,52.499997064,-3.499998479
Roumanie,7,45.99999986,24.999999991
Tuscaroras,6,,
Aoude,6,6.238607701,1.148327538
Burke,6,38.793448354,-77.27164964
Verdun,6,49.166665856,5.383329233
Rhône,6,49.233066464,-119.019039565
Lucknow,6,26.839278141,80.923129992
Pékin,6,40.567537425,-89.64065604
Ougogo,6,7.729995858,3.987778071
Départ,6,,
Mohéli,6,-0.787158847,18.230049243
Mascate,6,23.613869857,58.592196591
Tucuman,6,-26.824138881,-65.222596347
Loire,6,29.109965645,-98.395569648
Edimbourg,6,55.952059235,-3.196477913
Voie,6,-6.266669107,14.949997807
Thugs,6,28.640909268,77.237966005
Malacca,6,2.195999933,102.240496834
Gange,6,-11.61666736,14.499997239
Lockfort,6,38.163526752,-121.149937974
Monterey,6,36.600239474,-121.894675887
Mallicolo,6,-16.249996208,167.499996845
Merw,6,37.59377831,61.830307248
Pusht-i-Kssur,6,,
Jourdain,6,19.499997413,-71.833328725
Jacques,6,46.371549889,-116.727365923
Argentine,6,42.791415583,-83.846335716
Mexico,6,22.999998331,-101.999997299
Mort,6,45.360516606,-93.185499979
Providence,6,41.82398793,-71.412827539
Ti-thin,6,13.857970575,100.536961502
Plata,6,-34.88305875,-56.713608417
Nostra,6,46.67805819,12.872217185
Castries,6,13.995698853,-61.006137507
Nancy,6,48.683327747,6.199997764
Khartoum,6,15.551768771,32.532408082
Nantes,6,47.217249843,-1.55335872
Bar,6,46.053135644,18.716438081
Thibet,6,31.99999619,89.99999903
Extrême-Orient,6,48.880567744,2.279288679
Dishlad,6,,
Prométhée,6,46.22165919,6.149525742
Auch,6,43.649997894,0.583326175
Bulgarie,6,42.999999073,24.999999991
Suède,6,61.999999554,14.99999737
Boston,6,42.358428005,-71.059766369
Autriche,6,47.333326043,13.333327267
Taborah,6,26.093329835,56.175276564
Zurich,6,47.366668084,8.54999973
Grand-Chaco,6,41.938678253,12.535408573
Owhyhee,6,,
El,6,27.96203651,86.933696627
Sonde,6,9.766668128,1.266667037
Pernambouc,6,,
Panthères,6,27.310368338,86.560576237
Musséra,6,-7.613017135,13.036416614
Athanase,6,48.59155839,6.494739609
Grèce,6,38.999998025,21.999999205
Bretagne,6,45.987059008,-1.310407279
Mecque,6,21.426667945,39.826107854
Yellowstone,6,53.733436611,-114.385386746
Jardin,6,5.599016457,-75.819758977
Lucerne,6,47.050476642,8.306346351
Venezuela,6,7.999998899,-65.999996862
Nîmes,6,43.833329625,4.349995929
Ellora,6,20.016668565,75.166669308
Père,6,7.733325563,-3.933328027
Juan,6,35.366376965,-115.088039894
Soudasa,6,12.787776542,-16.025276013
Mésopotamie,6,47.064078935,3.935069749
Tyde,6,22.260277472,-78.957218066
Union,6,40.697598383,-74.263198603
Weddahs,6,,
Rambasse,6,27.706877652,84.179648515
Maggie,5,38.945629349,-82.088476705
Kiêu-tri,5,,
Ternay,5,45.608345614,4.810237588
Hippodrome,5,12.657648089,-7.980385899
Napoléon,5,41.39226924,-84.125216469
Raïatea,5,-16.833328944,-151.416668668
Saint-,5,10.91666708,38.64999772
Sous-le-Vent,5,-16.666668234,-151.499996774
Baie,5,-5.844197097,21.213666983
Roudra,5,23.926178144,90.720898059
Empire,5,37.638256863,-120.902149462
Bismark,5,,
Mergui,5,12.433329495,98.599995884
Sinistres,5,53.548979979,-2.255129946
Oman,5,20.999997807,56.99999938
Il,5,40.000317759,-89.250369674
Machine,5,19.316665682,-72.666668276
Highlanders,5,19.274625912,-99.665946418
Nootka,5,46.77497959,23.587917297
Côtes,5,,
Li,5,11.333325607,-2.366666049
Altoona,5,40.518676261,-78.394736479
Maranhâo,5,-2.529719216,-44.302778227
Comique,5,1.283948867,103.816877949
Suroi,5,43.773156465,18.966719372
Lorraine,5,45.683376456,-73.782488261
Durance,5,44.160936554,0.160197223
Allons,5,36.442006516,-85.344689255
Dundee,5,56.499998112,-2.966669806
Oxus,5,41.895018627,12.472747133
Maurelle,5,49.075238469,7.80307951
Nouhour-moor,5,,
Nordai,5,56.383327965,25.533328665
Sékoli,5,6.016669395,-9.733326847
Berry,5,-34.775266315,150.690635972
Lapérouse,5,43.925049486,2.14517808
Idamora,5,29.74999785,-9.499995552
Mozambique,5,-18.249996732,34.999998113
Joseph,5,45.354316156,-117.229606856
Ha,5,27.387468996,89.280737855
Ces,5,42.749996758,-8.883329774
York,5,53.957629216,-1.082709484
Kich-naya,5,,
Choa,5,-14.851668793,-71.935829629
Okhotsk,5,59.364358435,143.291938016
Salonique,5,40.64027797,22.943889446
Caire,5,30.062625608,31.249666409
Herbeau,5,37.79999951,40.149998113
Renards,5,,
Petra,5,30.329816398,35.441435941
Fouta-Djallon,5,11.499999816,-12.499996339
Limonade,5,19.669717853,-72.125276318
Boulogne,5,48.833326436,2.249996278
Roche,5,50.408078696,-4.833729627
Castor,5,52.216837191,-111.885089117
Wadù,5,8.733325825,-10.76666915
Thunder,5,51.765207767,19.453207202
Wallis,5,29.631347879,-96.065239937
Afghanistan,5,32.999996452,65.999997239
Rajah,5,57.479385703,-4.227016965
Bob,5,31.476008688,-92.273736886
Bagdad,5,33.34057573,44.400878899
Fotouna,5,50.594276673,5.8547569
Sogdiane,5,35.31425809,111.184717643
Salam,5,24.172216311,56.888607264
Ernesto,5,,
Indra,5,55.87593949,27.532847732
Quelle,5,52.00193626,8.492089868
Himalaya,5,27.999999641,83.999997457
Toulon,5,43.11666922,5.933328927
Serbie,5,44.818917666,20.459979363
Liem,5,-1.924437428,129.830275576
MM.,5,10.359787496,-84.50925739
Ordega,5,3.936099021,-75.221685549
Louis,5,34.565349046,-99.80148789
Philippines,5,12.99999571,121.999998418
Est,5,12.06307985,0.363489183
Saint-Bernard,5,39.166996206,-84.49854834
Dix,5,32.101228207,-101.865409742
Chaque,5,15.174436754,-91.49916662
Tarbes,5,43.233325868,0.0833260440004
Oran,5,35.691108649,-0.641667621
Loango,5,31.329609679,-86.648849027
Lima,5,-12.043175512,-77.02823924
Avatscha,5,53.037136899,158.510586546
Alger,5,36.752496963,3.041966501
Ser-dar,5,,
Bah,5,26.869906923,78.594429136
Niagara,5,43.083417171,-79.066265889
Singapour,5,1.366669526,103.799999947
Oyolava,5,,
Selkirk,5,50.143596666,-96.884518236
Weddah,5,,
Massaouah,5,15.608108271,39.474549551
Judée,5,41.606486231,-86.718597338
Shirwa,5,11.815088856,14.435859931
Monrovia,5,6.300535706,-10.796897468
Mille,5,47.257728251,-0.443446711
Astley,5,52.7666659,-2.69999647
Zimbiso,5,19.308327922,-102.319437452
Copaïs,5,9.509029991,-75.235899788
Alexandrie,5,,
Oxford,5,51.75221742,-1.255957611
Gallinas,5,38.02019647,-122.525249932
Sous,5,14.683327834,-16.266666092
Diego-Suarez,5,-12.278698113,49.291706397
Trois,5,33.786756137,-84.383205575
Johanna,5,-38.749997606,143.366667385
Genève,5,46.202216415,6.145687583
Yvon,5,18.383327004,-73.066669281
Dunkerque,5,51.049996234,2.366666425
Tay-ninh,5,36.616667517,101.766666381
Suett,5,9.099998287,44.049995535
Josita,5,56.168899493,24.211129994
Guyane,5,4.999998113,-58.999999527
Oui,5,7.149997326,-8.483328769
Vue,5,47.199516917,-1.877496457
Orléans,5,47.902885502,1.903886991
Corée,5,36.999997501,127.499999859
Pablo,5,47.600206361,-114.118996885
Niewe-Hoorn,5,,
Bammbireh,5,,
Esquimau,5,,
Lesseps,5,8.958706325,-79.654476193
Bédouin,5,,
Mœurs,5,48.73332731,3.683326088
Montana,5,47.0002476,-109.75101849
Port-Royal,5,12.056438439,-61.748486132
Ooshoia,5,61.216668565,11.883326437
Temple,5,31.098226711,-97.342775571
Ontario,5,34.063337594,-117.650886472
Fortunées,5,33.26743922,-116.954186296
Kamtschatka,4,,
Estaing,4,44.555466044,2.671257897
Sept,4,51.266665507,4.783329976
Wight,4,50.66666625,-1.333328245
Arguin,4,43.297125707,45.874538629
Comores,4,-12.233328639,44.445528437
Magassa,4,45.781386759,10.6159689
Volontiers,4,55.485927598,46.787057654
Janeiro,4,34.995717856,-76.765206081
Allah,4,33.928088595,-112.690729126
Cocagne,4,19.783328271,-72.716667839
LecapauNoroi,4,,
Saint-Étienne,4,,
Nice,4,43.703129179,7.266079162
Rockaway,4,40.901209815,-74.51431682
Marne,4,34.00556722,-117.906445794
Tuc-ker,4,,
Galton,4,39.739475905,-88.300328478
Clonard,4,18.346106307,-73.687218215
Nara,4,34.685249906,135.832886917
Hermann,4,38.704207773,-91.437378103
Zacharie,4,43.064455853,0.149807645
Tamar,4,46.447777625,13.711667194
Weymouth,4,42.220929206,-70.939766518
Aspair,4,7.009258815,29.462236022
Port-Famine,4,,
Nedjema,4,39.916508196,32.857976691
Botany-Bay,4,-33.93329653,151.199999772
Est-ce,4,1.292358621,103.851299895
Kich,4,33.88013635,63.067386973
Brunswick,4,52.265936834,10.526728319
Nicaragua,4,12.99999571,-84.999997343
Mowee,4,7.599997894,-11.916668102
Trinity-House,4,40.044998794,-75.444798251
Pauvre,4,49.411475632,4.49287625
Médina,4,,
Médine,4,24.468609509,39.614167661
Nou-hourmoor,4,,
Halifax,4,44.64532757,-63.572385783
Batoum,4,9.933328839,13.683328709
Angola,4,-12.499997475,18.499998288
Périgueux,4,45.183326829,0.716667343
Comedœ,4,,
Argensola,4,40.426465943,-3.693967267
Tahiti,4,-17.499998786,-149.49999625
Indépendance,4,-21.786426417,-48.207626219
Montmorillon,4,46.433329407,0.866666032
Ouf,4,47.479009615,-3.122999433
Mouza,4,5.646217268,22.086396039
Pyrénées,4,12.133327616,-61.666669893
Nombre,4,-10.416668845,-66.316669761
Aucun,4,42.966666031,-0.166667272
Comédie,4,50.870025704,5.513439687
Philadelphie,4,39.952338516,-75.163789187
Fer-ghanua,4,,
Tombouctou,4,16.773477859,-3.00741819
Saint-Alphòrise,4,,
Tanan,4,27.244435688,68.388889254
Horn,4,51.871506335,8.94509617
Bar-nett,4,,
Euphrate,4,30.578887296,47.76571631
Arolla,4,46.025395606,7.483576362
Minnéapolis,4,,
Ghìne-,4,,
Moi,4,58.456739475,6.551839542
Himalayas,4,,
Merv,4,37.59377831,61.830307248
Dante,4,36.026747365,-83.992968704
Provence,4,34.151205796,-97.020838139
Pays-Bas,4,52.499997064,5.749997196
Shaw,4,33.601777551,-90.773709496
Akhal-Téké,4,,
Ville,4,48.342658477,7.305738643
Trinité,4,-21.333325624,55.766667823
Géographie,4,,
Imprimée,4,-5.099139711,-42.809419245
Mm,4,,
Eldorado,4,-26.408416272,-54.694628577
Kibo,4,12.833326,-14.599995989
Coran,4,36.359537834,-83.011547293
Bénué,4,,
Lourdoneix,4,,
Vaï-co,4,22.599997326,105.666668303
Alaï,4,43.292878084,-2.254135534
Muttra,4,27.501988334,77.683295988
Cameron,4,,
Lui,4,-9.233327852,17.666667736
Crockctt,4,31.318239188,-95.456605945
Andelys,4,49.846587022,2.398708082
Reims,4,49.249998462,4.033327529
Dès,4,,
Flassan,4,44.098567589,5.241479321
Queen-Victoria,4,-20.219998419,57.707498598
Wellington,4,-41.28663851,174.775567726
Saïd,4,7.98093859,27.567926619
Zug,4,47.172415822,8.517436119
Hève,4,6.283896182,1.845288691
Sidney,4,-33.867849837,151.207316123
Écoute,4,48.843518032,2.325198105
Crimée,4,48.891168803,2.376237076
Saint-James,4,10.345987221,107.084258509
Arizona,4,34.500298319,-111.500976202
Parme,4,44.802656109,10.328979867
César,4,19.366669745,-71.816666703
Totah-Veddah,4,,
Bucarest,4,44.432248978,26.106258324
Parle,4,41.068149501,29.015227689
Manuel,4,22.733329494,-98.299998129
Amazone,4,-0.166668408,-48.999996906
Fulton,4,38.846705628,-91.947956795
Magellan,4,48.883366496,2.292526504
Bora-Bora,4,-16.499998523,-151.749999089
À-frique,4,,
Adytia,4,14.731185588,39.844767698
Galla,4,6.036697118,80.216998652
Kiên-phuoc,4,10.028198421,105.993127834
Oudjidji,4,,
Guayra,4,-20.318328193,-48.310559085
Luang-Prabang,4,19.885559199,102.134715721
Chexbres,4,46.482078081,6.778047969
Charaire,4,48.778795775,2.293318434
Huguet,4,53.31682758,-114.135357433
Tamouls,4,60.212987629,24.886119597
Tunis,4,36.818969565,10.165788348
Queensland,4,-19.999999441,144.999999947
Buenos-Ayres,4,-34.613145701,-58.377227791
Champagne,4,48.021845945,0.33095707
Ta,4,31.215918268,107.500917036
Vallerangue,4,48.95025756,6.686148124
Prat,4,48.676767329,-3.297066487
Lapon,4,7.477496265,3.95082735
Pongabuda,4,,
Newcastle,4,-27.757959016,29.931796354
Morat,4,46.666669701,3.23332552
Dahomey,4,19.199995535,-72.283329293
Wailly,4,50.52286801,2.067919936
Bonne-Espérance,4,18.354399071,-64.987087246
Moerdyck,4,,
Hongrie,4,46.999995622,19.999998681
Ton,4,46.265309817,11.087977015
