LOC,FREQ,LAT,LON
Kervadec,15,47.810559878,-3.729869833
Rio,14,-22.902777354,-43.20749892
Orenbourg,14,51.772699602,55.098796588
Saint-Georges,14,12.056438439,-61.748486132
Franco,14,27.847395683,-106.542699689
Vivi,14,7.635706725,1.695146015
Seine,14,49.43471607,0.117496012
Mexique,14,22.999998331,-101.999997299
Touraoua,14,9.083327267,12.966668304
Japon,14,35.685358159,139.753087546
Ies,14,-20.199759215,-70.137136741
Algerie,14,,
Pool,14,-34.810327204,-58.400819197
Rouge,14,47.783668581,-1.447627102
Océan,14,34.711829048,-76.991329015
Silence,14,46.396639663,11.024798121
Friquet,14,49.490826091,-2.531387432
Orléans,14,47.902885502,1.903886991
Saint-Stephen,13,50.333326829,-4.899999746
Salut,13,40.967056972,43.933248895
Industrie,13,18.041118871,-63.069717389
Dijon,13,47.316668521,5.01666577
Atlanta,13,33.748999987,-84.387979652
Toi,13,9.28319953,31.592499987
Saint-Gothard,13,43.704038098,7.263829362
Borgne,13,18.550559165,-72.550277104
Je,13,35.433938469,66.716099693
Auvergne,13,35.513689392,-91.230679945
Bas-Congo,13,-5.49999564,14.499997239
Notaire,13,30.412339075,-9.565059779
Fleurus,13,50.483505503,4.550057176
Korti,13,42.482958954,43.175066175
Stanley-Pool,13,41.802038878,-72.717036806
Ivanovitch,13,,
Pippione,13,47.418229009,8.506079127
Amazonie,13,,
Tours,13,47.383325606,0.683329801
Yes,12,41.9392677,-88.151657171
Johnatan,12,39.622508785,19.922709039
Union,12,40.697598383,-74.263198603
Caire,12,30.062625608,31.249666409
^,12,,
Breton,12,53.116815828,-114.468777846
Garde,12,19.216666556,-71.983327414
Tamata,12,19.272668586,-100.583316012
Dieppe,12,49.933325825,1.083326306
Bulgarie,12,42.999999073,24.999999991
Berlin,12,52.524366901,13.410526917
Caen,12,49.185847654,-0.359119694
Australia,12,,
Rothbourg,12,46.96666708,15.766666338
Nouvelle-Galles,12,-32.999998349,145.999995709
Perpignan,12,42.697639404,2.895405506
Pardon,12,49.44327881,1.093076941
Olivier,12,29.975477342,-91.755949834
Sylphide,12,45.767676475,4.878887996
Siberie,12,,
Grand,12,51.199999423,4.466666076
Grande,12,36.670577233,-103.774405842
Lise,12,3.816666119,11.116666469
Sancy,11,47.166669832,2.449999031
Genève,11,46.202216415,6.145687583
Wiliigo,11,60.158609955,25.11360591
Invisibles,11,-6.823616185,107.127886637
Kouka,11,12.741457652,-11.133337113
Quilou-Niadi,11,,
Tun,11,46.751176702,7.621655609
Ataient,11,,
Smyrne,11,38.412728138,27.138376736
Sicile,11,37.499997632,13.999997108
Bou-Ahmed,11,30.80783598,-9.380175685
Apres,11,-34.71841836,-58.274168936
Bulgares,11,40.658325868,20.757218487
Lokodja,11,3.633329888,17.999998157
Souakim,11,12.470626685,15.95246835
Egypte,11,26.999999379,29.999996802
Me,11,45.5003192,-69.249765985
Sibérie,11,52.748325527,6.522218671
Sylvia,11,36.171715501,-87.425565603
côtes,11,39.070097304,-0.574488583
Bokhara,11,39.774716778,64.428606181
Tombouctou,11,16.773477859,-3.00741819
Gibraltar,10,36.144735895,-5.352569586
Sonnac,10,45.10173557,3.949229992
Banana,10,4.699996234,-52.533326366
Grande-Chartreuse,10,45.363387351,5.765007864
Pacific,10,38.481999491,-90.741519352
Moscou,10,55.752218468,37.615557514
Nevers,10,46.989556548,3.158996616
Giidessa,10,,
Bihan,10,48.246825981,-4.490086121
Sumatra,10,-3.19799954696e-06,101.999997675
Gard,10,38.862269747,-89.960096194
Aix,10,43.528297193,5.449729841
Moi,10,58.456739475,6.551839542
Abyssinie,10,7.999998899,37.999998899
Done,10,1.665555504,13.753059021
Coran,10,36.359537834,-83.011547293
Yakoutsk,10,62.033886047,129.733057203
Hong-Kong,10,22.285515732,114.157689328
Gongo,10,10.873376421,-0.707586772
Kra,10,7.066669221,-3.849999921
Occident,10,39.691159193,-85.478309398
Méduse,10,50.05023895,14.342947676
Geneve,10,,
Ii,10,,
Theure,10,-23.590707809,-46.689447439
Benoué,10,,
Etats-Unis,10,,
Grand-,10,,
Thomme,10,-26.363339272,-48.829408044
Avignon,10,43.94833942,4.808919205
Jubala,10,31.909477723,-9.176289777
SperanzaJ,10,,
Anticosti,10,49.500135765,-62.998587701
Khartoum,10,15.551768771,32.532408082
Manche,10,-4.366667709,-79.749998216
Irlande,10,52.999997195,-7.999999659
Whitehead,9,40.78632601,-111.937716447
Pyrénées,9,12.133327616,-61.666669893
Neige,9,-9.352297295,20.724776366
Kasbah,9,35.69999986,-0.649996382
Gibao,9,-15.828095647,-48.0602193
Grèce,9,38.999998025,21.999999205
Beaune,9,47.033328664,4.833329539
Harrar,9,9.309436702,42.125826782
Chroniquo,9,39.378576431,22.934579772
Herville,9,,
Rouen,9,49.443125824,1.099317887
Roubala,9,48.2116796,15.652187496
Angieterre,9,52.160448194,-0.703118668
Tune,9,55.595276895,12.183188828
Gardon,9,9.509335963,-74.283379313
Riel,9,49.822199186,-97.125039892
Penjdeh,9,,
Ourivah,9,,
Hanoï,9,21.024498132,105.841167318
Gabon,9,-0.99999896,11.749998768
Staient,9,40.409425955,-3.698606355
Arles,9,43.676806515,4.630307555
Lugano,9,46.010078965,8.960039343
Nupe,9,-10.204719653,-76.764999099
Havre,9,49.493795828,0.107668884
Muga,9,32.414269928,74.947205783
Chamonix,9,41.926898298,-73.911757289
Kano,9,12.000116937,8.516716183
Yarra,9,10.51311589,2.471858091
Afghanistan,9,32.999996452,65.999997239
Maures,9,44.690089598,0.803977595
Matteucci,9,-32.916179786,-60.682197752
Khouko,9,28.648567589,83.625837659
Enfln,9,,
Castor-Aveugle,9,,
Feodorowna,9,,
Etats,9,36.838947792,10.180875509
Compagnie,9,51.082928811,5.273269
Perm,9,58.01740746,56.285516781
Voie,9,-6.266669107,14.949997807
Hid-el-Kbir,9,,
Voronoje,9,51.672039035,39.184298307
Saint-Pétersbourg,9,59.894438397,30.26416836
Tamatave,9,-18.149196677,49.40233808
Havane,9,46.582306687,0.341909098
Canton,8,23.116668478,113.249998374
Sand-Creek,8,36.840306671,-98.019776495
Evian,8,33.362619274,-84.541587021
Cochinchine,8,43.256867779,5.394105777
Types,8,34.01728868,-6.831835819
Bombay,8,19.07282782,72.882608991
Tokar,8,18.425398271,37.728996947
Harwich,8,51.941938585,1.284368466
Chaco,8,-25.999996514,-60.49999992
Grégory,8,27.922237542,-97.289986255
Boma,8,36.127007468,-85.682478781
Bidda,8,27.723058216,66.828535716
Santa-Maria,8,-29.684166088,-53.806938348
Vigilinga,8,,
Deux,8,-36.894807731,-60.325298423
Fils-de-la-Nuit,8,,
Greenwich,8,41.026487698,-73.628457929
Égypte,8,,
Mandalay,8,21.974728311,96.083589685
Rhin,8,46.050458382,4.109919733
Portland,8,45.523447148,-122.676207036
Tan,8,10.533328097,106.41666625
Nouvelle-,8,,
Balkh,8,36.756348622,66.897199623
Tanganook,8,34.381666346,126.936109898
Badghis,8,34.999996976,63.749998899
Ath-Ar-Ammon,8,,
Meched,8,50.910598603,40.075799697
Montagne,8,44.933329014,-0.13332973
Tourville,8,,
Nirrooba,8,23.761519755,90.431339754
Sandwich,8,41.645857737,-88.621739457
Amou-Daria,8,43.666668914,59.016666425
Amdrique,8,,
Grande-Bretagne,8,54.758436654,-2.695307886
Arabe,8,-9.055827603,-76.043609613
Aussi,8,55.75557967,37.619935625
Banane,8,18.14999571,-71.76666714
Baltique,8,50.115609149,8.688915902
Francis,8,40.610508612,-111.280738746
Morvan,8,47.166669832,3.999998987
Quebec,8,,
Canadian,8,35.912817475,-100.38207587
Ghilfei,8,-25.62578722,28.095887269
Egga,8,46.372107839,7.992215726
Mel-bourne,8,,
Tabouaca,8,12.093497151,-12.875897482
Excusez-moi,8,,
Sonde,8,9.766668128,1.266667037
Uri,8,34.087108984,74.047749099
Languedoc,8,43.999999335,3.999998987
Massif,8,37.954376311,23.689626271
Sainte,8,,
Benue,8,7.333329058,8.749997982
Nîmes,8,43.833329625,4.349995929
Ben,8,46.948088228,7.447435569
Meursault,8,46.978217555,4.769516202
Bargou,8,15.136856089,-11.871627099
Saint-Maurice,8,48.821816458,2.427159057
Nganchouno,7,,
Mar,7,41.577666288,-8.789445605
Pedro,7,9.928289286,-84.050739078
Guanagari,7,22.091456953,91.924617743
Capitaine,7,-20.636386969,33.561106797
Benoue,7,,
Tucannor,7,,
Maroni,7,5.499998244,-54.033326759
II,7,36.249999554,52.33332849
Sacramento,7,38.581566656,-121.494395907
Onitsha,7,6.145429969,6.788446546
Québec,7,46.81227678,-71.214539135
Ca,7,37.250215797,-119.75125959
Philippines,7,12.99999571,121.999998418
Goran,7,19.633329582,-72.199996687
Scalpeur-Blanc,7,,
avenue,7,38.256236525,-76.767748355
Artu,7,42.358576492,-71.070659902
Ta,7,31.215918268,107.500917036
Pline,7,44.945756911,16.016637156
Ahl,7,50.293725843,9.395195729
Cambodge,7,12.99999571,104.999998462
Sud,7,2.499997457,11.749998768
Peaux-Rouges,7,,
TEurope,7,51.530846064,14.308516731
Limagne,7,45.889629154,3.223565886
Heri-Roud,7,37.390828319,60.516936794
Delhi,7,28.653809624,77.228966804
Khiva,7,41.378329477,60.363887375
Attends,7,60.216798791,24.819516507
Ne,7,41.500277655,-99.750669399
Gela,7,37.080337871,14.230678138
Saint-,7,10.91666708,38.64999772
Terre-Neuve,7,18.283327878,-73.566669412
Snake-River,7,59.033057334,-122.452968346
Myrina,7,39.874828394,25.063588349
Tricolore,7,37.795558404,-122.403099271
Aral,7,39.465828188,-8.547659561
Tcherni-Ghug,7,,
Cherbourg,7,49.639839368,-1.61635763
Holloway,7,51.552367654,-0.124969472
Salamine,7,,
Cernereau,7,18.999767803,73.121677276
Chicago,7,41.850027119,-87.650046183
Bourget,7,,
Central,7,7.073058654,125.612777328
Tabira,7,-7.590829604,-37.539437392
Red-River,7,44.824978628,-88.704545609
Loge,7,53.199999947,8.733326961
Galibert,7,18.333327441,-73.249996513
Ran-Kun,7,26.449999685,61.266669264
Achevez,7,,
Zeilah,7,47.199998374,23.04999903
Ethiopie,7,7.999998899,37.999998899
Montana,7,47.0002476,-109.75101849
Pun,7,-3.306197313,-72.810358525
Pair,7,50.441209256,5.401656107
Bob,7,31.476008688,-92.273736886
Soit,7,51.913298626,4.463925819
Oyapock,7,4.141667779,-51.639179211
Gothard,7,46.583328096,8.583328272
Dchaldessa,7,,
Dundarups,7,,
Choa,7,-14.851668793,-71.935829629
Areg,7,30.175448597,-8.61865876
Grecs,7,41.54980926,2.449369087
Indiens,7,19.999997544,76.999995622
Hercule,7,53.385356499,-1.508178229
Be,7,13.532599948,-5.728497727
Colombia,7,,
Porte,7,,
Camargue,7,50.940565944,3.954197551
Albertine,7,40.733968656,-74.000457918
Manlio,7,13.722163626,100.520375974
Saint-Laurent,7,45.500076222,-73.665849611
Baïouda,7,9.499999292,0.98332718
Himalaya,7,27.999999641,83.999997457
Ala,7,48.837767542,10.09329978
Voyez,7,35.012496867,33.51666874
Hovas,7,57.61138599,11.939166482
Qa,7,-7.262079777,112.749597779
Père,7,7.733325563,-3.933328027
Jacob,7,-4.165558055,13.292776866
Winckelmann,7,-29.610926088,-52.186398152
Sagaie,7,26.291006294,50.179288635
Lorraine,6,45.683376456,-73.782488261
So,6,14.012099898,-3.832388484
Samory,6,31.040109868,31.374876798
Bismarck,6,46.80832613,-100.783737227
Carte,6,44.114838145,9.838068929
Amboise,6,47.412487518,0.982656739
Niagara,6,43.083417171,-79.066265889
Tamerlan,6,53.119376101,35.004578706
Cceurs-d',6,,
Baba,6,-1.783329949,-79.666665611
Mediterranee,6,,
Durance,6,44.160936554,0.160197223
Caucase,6,42.499998942,44.999996234
Unis,6,10.335426658,-61.272018913
Queue-de-Rat,6,46.130056319,-72.991336966
Ngotaks,6,-7.826109226,110.185279831
Moghreb,6,31.99999619,-4.999998872
San,6,32.730069905,-117.195139914
Rossberg,6,48.549995578,14.316665508
Nupé,6,,
Coeurs-d',6,,
Va,6,37.548116362,-77.446747102
Pris,6,4.610517174,-74.077009625
Birman,6,36.734435566,38.461306964
Akassa,6,5.671577018,-4.237298553
Alexandrie,6,,
Guanajuato,6,20.999997807,-100.999997037
Sunday,6,39.583429752,-77.423875632
Volontiers,6,55.485927598,46.787057654
Bouddha,6,34.018395582,35.649389487
Arf,6,-23.996567294,-46.409108816
Barnett,6,38.854489937,-89.884538899
Ballay,6,45.525908429,3.812095661
Otonah-Noh,6,,
Noire,6,52.439445937,4.824658808
Colomb,6,,
Mille,6,47.257728251,-0.443446711
Wahga,6,26.983328359,68.516668915
Gompagnie,6,,
Comore,6,,
Yarmouth,6,41.70566643,-70.228627123
Gacique,6,,
Hebert,6,,
Metropolitan,6,40.779549611,-73.96291775
Peau-Rouge,6,43.297188701,-0.373936879
Counani,6,2.859997012,-51.123889436
Gaire,6,28.065675813,83.586187178
Pyrenees,6,,
Opera,6,-33.856699827,151.215019439
Pon,6,-6.718887978,108.253056792
Saint-Point,6,46.339629722,4.616799753
Shay-Hueque,6,,
Madhi,6,,
Limoges,6,45.83152581,1.257798324
Kingston,6,17.997018285,-76.793576063
Mapa,6,15.399997239,-91.533327589
Tile,6,39.965346862,-81.998466692
Anglais,6,18.333327441,-74.166668669
Rive-de-Gier,6,45.530669007,4.621308353
Geylan,6,63.083327921,10.283326918
Crâne-Sanglant,6,,
Alima,6,13.883226834,13.280618944
Nagarnooks,6,,
Stryj,6,49.262228376,23.856089
Bida,6,9.083327267,6.016666032
Dahomey,6,19.199995535,-72.283329293
En-traygues,6,,
Encore,6,36.129738726,-115.164668094
Besançon,6,47.248778546,6.018146401
Zoulflcar,6,,
Gambodge,6,,
Normandie,6,40.379827582,-73.975138665
Saint-Etienne,6,45.433329145,4.399999992
Bono,6,40.41456,9.032329929
Laos,6,17.99999702,104.999998462
Corse,6,57.149996933,-2.749996033
Baltimore,6,39.290379757,-76.612188159
Maroutchak,6,,
Droit,6,19.499997413,-72.449999003
rue,6,50.271497816,1.671626602
Etat,6,-8.731797857,122.36509602
Kdniera,6,,
Atlas,6,38.429079687,-122.248029531
Cbronique,6,,
Gar,6,14.738866406,8.885629446
Bir-el-Aïn,6,33.872217053,36.097495723
Aigle-,6,,
Nord,6,13.588089024,-2.42119671
Kourou,6,5.155175842,-52.647787209
Marquis,6,50.633355705,-105.717868883
Terrible,6,50.446757264,3.423037685
Lutte,6,52.01039551,8.97325917
Toulouse,6,43.604259452,1.44366783
Santa-,6,32.730069905,-117.195139914
Palouze-River,6,46.589866016,-118.215239893
Caspienne,6,50.713007637,4.382487546
Orissa,6,20.499997676,84.416669483
Turkestan,6,43.333329494,68.249995579
Kouzi,6,38.746666005,112.18555933
Quassiba,6,30.699998549,97.499996496
Angle-,6,,
Aiene,6,2.272515644,32.375048045
Annam,6,15.952696693,120.856897354
Sophia,6,42.697508916,23.324146203
Tamou,6,12.756697799,2.177795685
Us,6,39.759998584,-98.499996381
Pere,5,,
Wiwaga,5,-10.516667972,29.316669439
A-hou,5,39.44552599,-0.391656307
Brisina,5,44.420419528,18.096037634
Deal,5,43.506546123,-116.541518915
Ga,5,32.750417099,-83.500176934
Vois-tu,5,,
Malamine,5,17.969098262,120.654496315
Aden,5,12.779438782,45.03666798
Snew-veld-Bergen,5,,
Massouah,5,38.490328252,-89.793147509
Cap-Town,5,-33.925836192,18.423217101
Tarim,5,36.889257827,30.748779857
Prado,5,41.601527671,-8.47136883
Champagne,5,48.021845945,0.33095707
It,5,-22.117057078,-51.395359347
Mordu,5,58.851385955,23.916388149
Parisian,5,-12.119178268,-77.028396726
Ghocolat,5,,
Ivano-witch,5,,
Pilate,5,19.666667124,-72.549998129
Tadirali,5,,
Buffalo,5,42.88644715,-78.878367063
Étranger,5,47.300136988,-78.5995988
Re,5,63.016666337,9.749998244
Turcs,5,41.726355594,1.824469039
Tentree,5,-17.290276896,37.513326585
Gascogne,5,43.499999204,-2.06099957722e-06
Hainan,5,19.199995535,109.599998767
YOrégon,5,,
Saint-Nicolas,5,50.628365648,5.532428002
Sénégal,5,13.999995972,-13.999996732
Saint-Paul,5,44.944407031,-93.093267163
Ruines,5,48.173257509,6.450917998
Rabatt,5,34.013248038,-6.832546756
Ue,5,5.175815511,100.487479393
Mâcon,5,32.840688089,-83.632397701
Personne,5,59.942449136,30.357755556
Zumbade,5,47.537036466,7.501156302
Gordon,5,-29.299999179,152.716666686
Akrobat,5,55.920728515,37.837837789
Tchad,5,14.999996234,18.999998419
Pesth,5,37.452648333,57.255878173
Nimes,5,,
Léna,5,72.388367212,126.706036314
Voyage,5,,
Nuits,5,45.184159256,2.941589408
TOcean,5,55.994436475,-133.46388726
Chalon-sur-Saône,5,46.783326349,4.84999606
Hurrah,5,13.737565759,100.560390923
Franceville,5,-1.63332676,13.583568061
Joseph,5,45.354316156,-117.229606856
Hindoustan,5,38.665605698,-86.604437968
Abescher,5,13.829159632,20.832397816
Ouled,5,31.99999619,-9.259995849
Pan,5,7.033327179,8.999995798
Fou-Tcheou,5,,
Bologne,5,,
Tunisie,5,33.999996714,8.999995798
Liverpool,5,53.410576761,-2.977936806
Voici,5,36.149757449,-99.298158054
Cosaques,5,-3.19799954696e-06,-80.099999658
Loango,5,31.329609679,-86.648849027
Gneri,5,13.024599526,9.667997521
Rangoon,5,16.805276537,96.15610975
Voyages,5,28.646488773,77.184686233
Djebel-el-Dheheb,5,,
Mustapha,5,36.754089822,3.056986168
Alerte,5,50.734718211,4.235787064
Itouvorot,5,,
Igbebe,5,6.849999947,2.966665683
Mexico,5,22.999998331,-101.999997299
Entrez,5,51.133846293,4.387927563
Anjouan,5,-12.249999659,44.416667998
Hubert,5,27.978068587,-97.705546879
Oriental-Hotel,5,8.493479108,4.584105655
Lena,5,,
Tananarive,5,-18.913678839,47.536128683
Gaboul,5,11.274596818,17.734395726
Winnipeg,5,49.884397166,-97.14703844
Kaw,5,4.488685985,-52.040458102
Bonis,5,15.969687186,-90.485829542
Sepoy,5,40.343646292,-90.119287568
Loulongo,5,0.0833294070004,32.433326874
Iva,5,34.306496016,-82.663737157
Berber,5,18.021577105,33.98298936
Gana,5,8.099998025,-1.199996077
Boa-Vista,5,2.819716586,-60.673329039
Hogue,5,37.1634095,-84.709669606
Enrique,5,-13.507498572,-74.920279795
Ogene,5,5.916287803,6.859535738
Sioux,5,46.737155946,-90.880179048
Afra,5,30.778629072,-9.787016083
Malgre,5,44.28933716,8.296946685
Moulins,5,46.566666075,3.333329146
Surtout,5,-37.794808867,145.282048418
Lille,5,50.63296874,3.058579027
Amiens,5,49.899997282,2.299995842
Tin,5,13.740697481,-5.908697736
Fo,5,11.81639824,-5.795496782
He,5,55.833328271,13.649995667
Mte,5,-15.399999135,35.283328971
Chivington-Massacre,5,,
VAmazone,5,,
Caboul,5,34.528128349,69.172328233
Boulogne,5,48.833326436,2.249996278
Danemark,5,55.999997981,9.99999606
Thistoire,5,17.301276523,102.20526496
Constantinople,5,41.013839321,28.949659507
Fontaine,5,45.198386993,5.682647172
Porpora,5,45.099499268,7.69793734
Yonne,5,48.388315925,2.957976954
Bahr-el-Abiad,5,8.573639495,19.048396124
Far-,5,,
Dan,5,37.955357224,-83.459626532
Roi-Dore,5,,
Nachtigal,5,4.349999292,11.633328621
Paraguay,5,-22.993327319,-57.996386086
Surprise,5,33.630588495,-112.333217851
Colombia-River,5,46.244269684,-124.057926425
Janeiro,5,34.995717856,-76.765206081
Remem,5,62.599998811,7.083327879
Lang-Son,5,21.833328359,106.73332565
Ghouchou,5,,
Conde,5,-7.259717486,-34.907499444
Uno,5,25.559267727,-103.697026208
Chocolat,5,-21.206099414,-47.769158128
Saint-Petersbourg,5,,
Adamawa,5,9.333329582,12.499996715
Motou-Oui,5,,
Von,5,7.799996147,13.599996104
Patience,5,53.050118247,-113.752018449
Pensylvanie,5,40.27244911,-76.905665616
.vieillerue,5,,
RhAne,5,46.232507727,-103.655467896
Bas-Gongo,5,,
El-Dheheb,5,,
Laporte,5,41.610598866,-86.72251649
Saïda,5,34.830339531,0.151706476
Berne,5,46.948088228,7.447435569
Void,4,52.953579314,-1.143926552
Fodie,4,30.849358295,-83.540718336
Waitsburg,4,46.270416863,-118.15328939
Imaha,4,-24.199998742,46.949997195
Dent-Blanche,4,46.344237313,7.260229681
Boyardville,4,45.967166273,-1.242886271
Insalah,4,,
Sokoto,4,13.060915804,5.239018039
Douchak,4,,
Aureng-Zeb,4,,
Saint-Gingolph,4,46.39294999,6.803218735
Jerusalem,4,,
Ogbekin,4,,
Kororofan,4,,
Carapata,4,-16.316666792,-68.633329686
Aissa,4,-12.514166718,35.189165827
Bravo,4,18.299998899,-102.783328288
Rive-Neuve,4,43.292599109,5.37231871
