LOC,FREQ,LAT,LON
Article,768,38.766675729,-121.226656166
Paris,624,48.853408154,2.348798511
Pageno,598,2.525249216,31.564458475
France,485,45.99999986,1.999998463
Ie,362,33.751389275,132.701389799
Ia,278,42.000268787,-93.500485527
Edith,218,37.005568006,-106.910308068
Russie,198,59.999999029,99.999997151
Philias,172,38.236487777,22.096817114
Europe,167,48.69095907,9.140617319
mer,138,47.705546513,1.506207781
Chine,138,34.999996976,104.999998462
Roderik,111,39.588797776,-119.373225635
Afrique,108,7.188099945,21.093748124
Tiko,104,4.074497739,9.369898973
—,92,,
Ton,91,46.265309817,11.087977015
Sans-le-Sou,90,,
Niger,88,17.99999702,8.999995798
Image,77,45.609007055,-122.582039392
Angleterre,76,52.160448194,-0.703118668
Caiman,73,22.799995579,-105.433327632
Congo,73,-0.99999896,14.99999737
Tom,72,33.735946646,-94.572987856
Ramon,71,16.784159911,121.535036678
Asie,69,29.840637807,89.296877923
Hongrie,68,46.999995622,19.999998681
Londres,68,51.508528044,-0.125738904
Yankee,67,36.945016879,-104.328036714
Dane,65,36.216976984,-98.619528274
Madagascar,64,-19.999999441,46.999996759
Ponton,63,20.649996365,-76.816668014
Toulousain,63,43.649097974,1.474089631
Pays,57,48.853408154,2.348798511
Grande,55,36.670577233,-103.774405842
Marseille,54,43.296945723,5.381065934
San,54,32.730069905,-117.195139914
Autriche,53,47.333326043,13.333327267
Ja,53,26.19750909,127.676276217
Danemark,53,55.999997981,9.99999606
Tonkin,51,39.939087192,-116.411457956
Soudan,51,17.99999702,-1.999998086
Cascadrille,49,,
Vienne,49,48.208489383,16.372078615
porte,48,44.887136113,7.26981833
Nord,48,13.588089024,-2.42119671
Ik,47,54.606597628,53.25829791
Moscou,47,55.752218468,37.615557514
New-York,47,40.714269404,-74.005969929
Amerique,46,,
Mexique,46,22.999998331,-101.999997299
place,46,18.499997151,-73.399999702
Perse,45,56.633325781,25.399996497
Joe,44,33.799548502,-96.530548146
Loire,44,29.109965645,-98.395569648
Havre,44,49.493795828,0.107668884
Rome,44,41.894739652,12.483897144
Orient,43,45.467337127,-122.352586753
Fiorina,41,43.957977564,12.476859768
A,41,,
Sahara,41,25.999999117,12.999996846
Berlin,40,52.524366901,13.410526917
Moscovie,40,45.934166201,28.355559226
Allemagne,39,51.499996802,10.499996191
Danube,39,45.333325519,29.666666381
Sud,38,2.499997457,11.749998768
Bretagne,38,45.987059008,-1.310407279
Suisse,38,47.000157608,8.014268269
Saint-Thomas,35,42.773606163,-81.180376288
Tigre,34,30.590635754,47.769068513
Tombouctou,34,16.773477859,-3.00741819
Nil,34,30.166669876,31.099996191
Fran,34,20.136236455,-100.2938387
Tours,34,47.383325606,0.683329801
Harold,34,34.544988353,-118.109517274
Bresil,33,,
Neukomm,33,47.238649944,7.267609026
Sa,33,-29.999997562,134.999997326
Sydney,32,-33.867849837,151.207316123
Jonathan,32,44.267388108,-117.053496983
Tchad,31,14.999996234,18.999998419
Ies,31,-20.199759215,-70.137136741
Alpes,31,46.416667385,9.99999606
Mekong,31,,
Tunisie,31,33.999996714,8.999995798
Turquie,31,39.059005789,34.911549462
Etats-Unis,31,,
Guinee,31,,
Bottego,30,7.149997326,37.699997021
Havane,30,46.582306687,0.341909098
Seine,29,49.43471607,0.117496012
Sardaigne,29,39.999998287,8.999995798
Tile,29,39.965346862,-81.998466692
Cest,29,-38.733326585,-72.595957051
Van,28,38.492389069,43.383109713
Roi,28,18.766665988,-72.433327982
Japon,27,35.685358159,139.753087546
Espagne,27,39.999998287,-3.99999861
Republique,27,,
E,25,,
Mouch,25,50.916668565,7.399996278
Osyebas,25,0.0166678230004,15.533326044
Fortescue,24,39.23760844,-75.171568996
Mexico,24,22.999998331,-101.999997299
Chicago,24,41.850027119,-87.650046183
Imp,24,-22.719459122,-47.642975825
Guyane,24,4.999998113,-58.999999527
Transvaal,24,15.533329407,-89.799995901
Marouta,24,13.381399865,19.765996946
Qa,24,-7.262079777,112.749597779
Jim,24,-25.220278704,32.977499585
Canada,24,60.108668886,-113.642579161
Rio,23,-22.902777354,-43.20749892
Tsar,23,53.212558332,-1.675396891
Sicile,22,37.499997632,13.999997108
He,22,55.833328271,13.649995667
Forley,22,-3.794709964,-38.479957432
Cherbourg,22,49.639839368,-1.61635763
Manche,22,-4.366667709,-79.749998216
Guaranis,21,-4.17249644,-38.460559653
Nelly,21,19.308138939,-98.950338919
Cap,21,49.64443796,5.984439892
Societe,21,-34.965009978,-54.953526603
Hollande,21,50.649999728,3.683326088
Louis,21,34.565349046,-99.80148789
Cascadriiie,20,,
Djouba,20,4.851646277,31.582465877
Victoria,20,48.432938466,-123.369298532
Egypte,20,26.999999379,29.999996802
Hie,20,8.699997282,41.333325607
Montenegro,20,,
Lyon,20,45.748458681,4.846706852
Naples,20,40.833328839,14.249999424
Togonou,20,13.388797208,-3.802299654
Versailles,20,48.80341759,2.125519324
Sierra,20,14.866668565,-92.283325536
Georges,20,18.333327441,-74.349995901
Senegal,20,,
Saint-Martin,20,18.066667604,-63.06666666
Tune,19,55.595276895,12.183188828
Bornou,19,6.503539691,17.456536382
Dieppe,19,49.933325825,1.083326306
Dahomey,19,19.199995535,-72.283329293
StromoS,19,59.299996146,11.666666163
Bordeaux,19,44.840439257,-0.58049555
Mores,19,40.548355627,8.831215775
Mourzouk,19,25.915519114,13.91838785
Li,19,11.333325607,-2.366666049
Grand-Serpent,18,46.950108549,-75.415969309
Landry,18,29.869367758,-91.66538637
Staient,18,40.409425955,-3.698606355
Sierra-Grande,18,40.64049845,-111.966599384
Australie,18,-24.999996252,134.999997326
Mamie,18,32.186527138,-86.04050751
Texas,18,31.250439204,-99.250606274
Pacifique,18,48.440029836,1.465697875
Kermott,17,-38.433329206,145.599999204
Nouvelle-Zelande,17,,
Tivoire,17,-17.811389153,36.983327616
Teheran,17,,
Pair,17,50.441209256,5.401656107
Normandie,17,40.379827582,-73.975138665
Tun,17,46.751176702,7.621655609
Geographie,17,-33.639738079,115.383578545
Gabon,16,-0.99999896,11.749998768
Atlantique,16,40.641767338,-73.170668552
Indes,16,22.810785621,86.154586264
Coran,16,36.359537834,-83.011547293
Volga,16,57.226647631,32.576477171
Etat,16,-8.731797857,122.36509602
Cuba,16,21.999998069,-79.499995901
Laran,16,32.973745782,-92.485429601
PAmerique,16,,
Iautre,16,,
Ines,16,-3.666669326,-45.379996137
Christian,16,67.359995919,-145.196105668
Belgique,16,50.83332696,3.999998987
Est,16,12.06307985,0.363489183
San-Francisco,15,37.774927735,-122.419419323
Sedan,15,49.699999029,4.949999686
Pile,15,53.616788962,16.464477916
Hemstead,15,52.415688045,1.659306695
Samory,15,31.040109868,31.374876798
Cognac,15,45.699997981,-0.333327983
Boulogne,15,48.833326436,2.249996278
I',15,,
Brazza,15,16.788259047,-99.797829714
Rouen,15,49.443125824,1.099317887
Tarmee,15,-40.61825882,175.530209261
Laos,15,17.99999702,104.999998462
Schimmedrou,15,,
Vilaine,15,49.39099795,1.449877279
Petersbourg,15,,
Nubie,14,24.43445754,103.431095683
Canton,14,23.116668478,113.249998374
Siam,14,14.999996234,99.999997151
Li-pou-li-fou,14,,
Alger,14,36.752496963,3.041966501
Jo,14,51.025765884,3.228299466
IMAGE,14,,
Tripoli,14,32.875186528,13.187459211
Stanley,14,-51.69999695,-57.849996076
Ganeilhe,14,6.978976502,79.889108249
Pon,14,-6.718887978,108.253056792
Suede,14,,
Petit,14,36.458326567,7.513885672
Phiiias,14,37.974997981,23.719697103
Norvege,14,,
Gibraltar,14,36.144735895,-5.352569586
Ibadan,14,7.387778726,3.896386681
Saint-Denis,14,-20.882308147,55.450399888
Abeokouta,14,8.03705761,1.67975738
Thorsawen,14,62.00972769,-6.771635661
Copenhague,13,55.675936737,12.5655289
Bitlis,13,38.499997894,42.249997763
Pautre,13,50.69223748,4.322327884
Ogeoue,13,9.551339736,-7.817167383
Stromoe,13,,
Ruvo,13,40.868799191,-73.364979309
Midi,13,2.799288399,20.883567275
Saint-Petersbourg,13,,
Lagos,13,6.453058671,3.3958286
Charlemagne,13,45.716776992,-73.482468384
Strasbourg,13,48.583418612,7.742955845
Ocean,13,,
Occident,13,39.691159193,-85.478309398
Mediterranee,13,,
Society,13,,
Ze,13,7.386536836,-7.469168264
Pose,13,4.370688456,19.137038258
Hong-Kong,13,22.285515732,114.157689328
Sinah,12,36.807518081,43.03830981
Develay,12,16.849345627,74.105667959
Plata,12,-34.88305875,-56.713608417
Siberie,12,,
Jorullo,12,21.135719263,-101.69841606
Lille,12,50.63296874,3.058579027
Tor,12,28.236377166,33.625397092
Abyssinie,12,7.999998899,37.999998899
Duquesne,12,40.381456437,-79.859765976
Sassoun,12,44.933715979,4.894416118
Tirage,12,-4.659699706,120.427797432
Tiberiade,12,46.525395737,-74.981766839
Paraguay,12,-22.993327319,-57.996386086
Prance,12,48.033328926,0.299999817
Nice,12,43.703129179,7.266079162
Rh,12,43.112079627,-87.995669513
Encore,12,36.129738726,-115.164668094
Saint-Joseph,12,39.76860632,-94.846626574
Reims,12,49.249998462,4.033327529
rue,12,50.271497816,1.671626602
Aussi,12,55.75557967,37.619935625
Bosnie,12,45.045868527,18.404017305
Linden,12,6.008088657,-58.30713751
Citronnelle,12,18.416669046,-72.583326672
Neva,11,46.798508002,-116.297649556
Manoa,11,39.976496872,-75.317968005
Trent,11,46.067867337,11.121076078
Ehminch,11,,
Fair,11,-37.066696978,-58.303857301
Rainilaiarivony,11,,
Fezzan,11,25.999999117,13.999997108
Saint-Jean,11,45.272706898,-66.067657358
Mer,11,,
Santos,11,-23.960826965,-46.333605516
Salomon,11,-7.999996296,158.999999116
Da,11,6.974526397,-7.546498401
Industrie,11,18.041118871,-63.069717389
Goran,11,19.633329582,-72.199996687
Pologne,11,51.999996933,19.999998681
Tuscarora,11,41.314066179,-116.22175929
Bravo,11,18.299998899,-102.783328288
Gascadrille,11,,
Gompagnie,11,,
Venise,11,45.438607176,12.326667596
Li-Hung-Tchang,11,,
Possou,11,4.533326524,21.949999642
Toeuvre,11,45.666669439,0.249995754
Bouddha,11,34.018395582,35.649389487
Tunis,11,36.818969565,10.165788348
Ge,10,6.116668522,-9.616665699
GaTman,10,33.885387385,-88.235309248
Amsterdam,10,52.374026242,4.889687038
Pierre,10,44.368318651,-100.35096563
Java,10,-7.491667404,110.004436379
Dijon,10,47.316668521,5.01666577
Mada,10,14.497597816,-9.280199057
Baltique,10,50.115609149,8.688915902
Granciron,10,,
Lamousse,10,39.166847719,25.934625555
Chanzy,10,46.328286228,-0.460977156
Champagne,10,48.021845945,0.33095707
Nancy,10,48.683327747,6.199997764
Fleuve,10,37.757496282,119.076108378
Kong,10,9.149426401,-4.609815996
Saint-,10,10.91666708,38.64999772
Nantes,10,47.217249843,-1.55335872
TAmerique,10,,
Spitzberg,10,50.506628951,11.382349893
Voir,10,5.333198045,100.307189392
Landor,10,47.794476622,18.128808226
Quoi,10,7.530888527,151.974687028
Grand-,10,,
Niagara,10,43.083417171,-79.066265889
Mossoul,10,36.334997011,43.11888866
Compagnie,10,51.082928811,5.273269
Padirac,10,44.834117317,1.750927565
Robert,10,30.506299738,-90.340919901
Pa,10,29.562778464,106.552779171
Portugal,10,39.499998156,-7.999999659
Mac,10,37.400057,-85.51051754
Malte,10,35.916669133,14.433326656
Caen,10,49.185847654,-0.359119694
Bullpett,10,46.831188602,6.554026348
Gopenhague,10,,
Besangon,10,,
Jerusalem,10,,
Munich,10,48.137427189,11.575486254
Plymouth,10,50.371528439,-4.143049916
Oiseau-Jaune,10,,
Gontran,9,-8.67169669,116.219698849
Ire,9,18.983326262,-72.516669587
Ville,9,48.342658477,7.305738643
Santa-Lucia,9,13.883325825,-60.966667009
Narok,9,-1.078287513,35.860119288
Empire,9,37.638256863,-120.902149462
Kraton,9,-6.863896611,109.121497729
Serajewo,9,,
Fredericia,9,-7.114996829,-34.863056888
Touareg,9,41.375746706,2.17391703
Jessie,9,35.753675597,-85.742197481
Biskra,9,34.666666555,5.416666775
Aurelie,9,34.010579775,-118.481976223
Tendroit,9,,
Roux,9,18.533325694,-74.366666922
Stranger,9,31.326837925,-96.724426942
Saint-Cloud,9,45.560798333,-94.162489283
Goundam,9,16.414526712,-3.670749327
Paciflque,9,,
Yunnan,9,24.999998855,101.999997675
Jai,9,35.078937971,72.038249917
Belfort,9,47.633327921,6.866667605
Betsy,9,47.296577804,-88.059545845
TAfrique,9,,
Apres,9,-34.71841836,-58.274168936
Fionie,9,55.33332814,10.499996191
Pun,9,-3.306197313,-72.810358525
Ro,9,45.530866989,9.040136736
Say,9,13.100696774,2.368898227
Ch,9,28.499999772,-105.999998347
Toulouse,9,43.604259452,1.44366783
Tabarca,9,41.957266103,-8.393336755
Cettigne,9,,
Kazan,9,55.788737228,49.122138944
Algerie,9,,
Objectif,9,47.748958661,-3.361689752
Etaient,9,47.150876233,27.584525646
Extreme-Orient,9,,
Poul-David,9,,
Delorme,9,47.764689265,-96.289216561
Lcecke,8,,
Tan,8,10.533328097,106.41666625
Zamb,8,-25.979905797,32.578929453
Mahdi,8,37.156097649,42.68175695
Jove,8,34.005418733,-118.242997929
Lagafe,8,50.457308827,4.245825673
Baouie,8,4.683329713,-6.949999833
Treboul,8,48.099086091,-4.343079666
Indo-Chine,8,-6.225119794,106.803807396
Zanzibar,8,-6.163938723,39.197927598
Hinterland,8,44.519167765,-88.019517397
Toulou,8,12.085298878,-12.664195768
Italie,8,42.833329363,12.833327136
Amiens,8,49.899997282,2.299995842
Turcs,8,41.726355594,1.824469039
Matoppo,8,46.47994977,30.738219294
Pheure,8,27.374847616,87.886568071
Bruxelles,8,50.850447941,4.348776537
K,8,,
Rode,8,18.999997282,-72.083326541
Messine,8,38.193269112,15.549686592
Livingstone,8,-17.841936943,25.854249187
Nath,8,30.876877853,70.149938482
Noire,8,52.439445937,4.824658808
Zambeze,8,,
Corse,8,57.149996933,-2.749996033
Raz,8,38.19689579,48.631497983
Los,8,14.704169985,-17.161668172
Pavie,8,45.184456229,9.161445971
Marne,8,34.00556722,-117.906445794
Iago,8,29.278025732,-95.963836935
CaTman,8,48.858105737,2.353167623
Lacaze,8,43.737398138,2.520089311
Moyen,8,49.69965706,5.381529393
Negrier,8,34.921289961,-1.295117636
Pekin,8,,
Baviere,8,,
Florence,8,43.766668041,11.249998637
Hadjich,8,,
Inde,8,19.999997544,76.999995622
Bellet,8,45.117425677,1.553588576
Morgan,8,41.036058349,-111.676879093
Kaptchak,8,,
Barrat,8,45.118676566,0.568086028
Phorizon,8,,
Candie,8,35.327869382,25.143406766
Struys,8,58.632799852,28.847599564
Toiras,8,45.490469574,3.429305629
Challenger,8,19.436188576,-98.973678348
Feroe,8,56.583326218,14.433326656
Madrid,8,40.416499328,-3.702557005
Siva,8,58.382037104,54.38036784
Aureiie,8,34.010579775,-118.481976223
&,8,,
Turco,8,-18.166668627,-68.183329118
Norris,8,36.195626379,-84.067968049
Douarnenez,8,48.095418917,-4.329036412
Neuilly,8,48.884599386,2.269646035
Kurdistan,8,35.666666818,46.999996759
Romanoff,8,-34.609289543,-58.384859113
Himalaya,8,27.999999641,83.999997457
Talb,8,30.36675812,30.502759688
Grande-Bretagne,8,54.758436654,-2.695307886
Armenie,8,39.999998287,44.999996234
Leone,8,-14.343888852,-170.784997464
Binger,8,-8.040299219,113.048299273
Fou-Tcheou,8,,
Goury,8,49.715405662,-1.944666496
Iheure,8,43.035725903,-2.215996919
Pfeiffer,8,35.82395936,-91.587916745
Boussa,8,-0.549998393,12.41666861
Usson,8,45.528518198,3.338049227
Layne,8,39.912836521,-83.774648078
Brettes,8,46.004886426,0.0404763470004
Mille,8,47.257728251,-0.443446711
El,8,27.96203651,86.933696627
Viborg,8,56.453188766,9.402008124
Jean,8,,
Lui,8,-9.233327852,17.666667736
Para,8,-1.455826511,-48.504437881
Saint-Pierre,8,46.780905564,-56.171959981
Persans,8,40.396449107,-3.698646852
Hogarth,8,49.166818843,-90.383468125
Napoleon,8,,
Benin,8,9.499999292,2.249996278
PInde,8,1.774166866,-78.83332606
Kerkouk,8,35.468058942,44.392217167
Lac,8,41.635558151,19.713059143
Queretaro,7,20.599996802,-100.383326759
Dimanche,7,6.483327485,18.299995536
Loir,7,47.557577143,-0.526459845
Saint-Hilaire,7,45.299996976,5.883329364
Oh,7,40.250338072,-83.000176802
Tauris,7,38.079996164,46.291899094
Oui,7,7.149997326,-8.483328769
Coyapo,7,-27.47358875,-58.802989009
Bombay,7,19.07282782,72.882608991
Ischia,7,40.735228544,13.948125711
Mutchie,7,-10.969336803,23.463746315
II,7,36.249999554,52.33332849
Navire,7,-17.6102795,37.179168238
Audierne,7,48.016396929,-4.538375836
Angle-,7,,
JoS,7,,
Dick-Baby,7,,
Trieste,7,45.648608041,13.779998131
Gonnevilie,7,49.640397318,-1.464739084
Bienvenu,7,47.602055697,-0.826857688
Libreville,7,0.39240698,9.45355555
Vosges,7,48.499996015,7.166669483
Finlande,7,63.999995578,25.999995754
Ecosse,7,55.999997981,-3.99999861
Musee,7,14.703139576,-17.44994859
Pan,7,7.033327179,8.999995798
Laon,7,49.566666861,3.616669003
Guarani,7,,
Chili,7,-29.999997562,-70.999998173
Wight,7,50.66666625,-1.333328245
Turkestan,7,43.333329494,68.249995579
Lucknow,7,26.839278141,80.923129992
Colorado,7,39.000268001,-105.500826143
Morat,7,46.666669701,3.23332552
Lili,7,43.237937959,-2.266167467
Arnas,7,46.023897239,4.706377804
Alaganik,7,60.444168115,-145.215827418
Chastres,7,,
Peau,7,50.216665682,5.249997065
Varigny,7,46.445905791,2.61047729
Toi,7,9.28319953,31.592499987
Caire,7,30.062625608,31.249666409
Tlnde,7,,
Kolding,7,55.490395702,9.472156899
Grand,7,51.199999423,4.466666076
route,7,7.107615587,17.35750917
Mme,7,24.989978244,88.14002608
Sire,7,18.599996278,-72.066669019
Vertot,7,46.060137023,14.50697612
Berne,7,46.948088228,7.447435569
Iettres,7,,
Berar,7,31.219216475,29.941326509
Sumatra,7,-3.19799954696e-06,101.999997675
Loigny,7,50.661806681,5.182368066
Bade,7,41.97780678,-8.604039557
Wicks,7,40.328838106,-111.637417595
Brown,7,35.773559332,-117.850065797
Marche,7,34.863416096,-92.362379021
Erzeroum,7,39.908606897,41.276936611
Jes,7,4.603515796,-74.070795677
PAfrique,7,,
Nares,7,36.53661962,-120.100428605
Ghristophe,7,,
