--delete	855
france	364
détroit	319
paris	319
mer	211
amérique	189
afrique	184
marie	155
europe	147
franceville	134
île	131
angleterre	130
russie	120
sibérie	116
sahara	114
brésil	101
soudan	92
congo	91
chine	76
océan	72
tonkin	72
dimanche	66
algérie	64
albert	63
irkoustk	61
joannès	57
allemagne	56
jacques	55
louise	54
maroc	53
hamera	52
raoul	50
crocodile	49
jean	49
riga	49
asie	48
aïn-sefra	47
egypte	47
mexique	47
alaska	46
porte	46
tomsk	45
san-francisco	44
aventures	43
brazza	42
californie	42
chronique	41
côtes	41
ouargla	41
alexandre	40
biorn	40
blanche	40
république	40
coloquinte	39
états-unis	39
étranger	39
alpes	38
julie	38
londres	38
place	38
augusta	36
castor	34
khartoum	34
bordelais	33
auvergne	32
marseille	32
nil	32
nina	32
prix	31
cambodge	30
djebel-hoggar	30
mahdi	30
margrawen	30
julien	29
pologne	29
sénégal	29
tunisie	29
atlantique	28
espagne	28
ludovic	28
madagascar	28
spitzberg	28
zanzibar	28
cholöm	27
lyon	27
pacifique	27
birmanie	26
orient	26
sycomores	26
ogooué	25
sa	25
sada	25
tavaste	25
départements	24
fédor	24
grande	24
léna	24
maurice	24
novaïa-zemlia	24
perrot	24
tripoli	24
angara	23
bah	23
méditerranée	23
niger	23
salers	23
yakoutsk	23
australie	22
caribou	22
gergovie	22
pinta	22
pétersbourg	22
stroum	22
tamarinier	22
targhui	22
yankee	22
abyssinie	21
bocage	21
colombo	21
colonel	21
groenland	21
imp	21
lune	21
pays	21
touareg	21
cochinchine	20
hoggar	20
los	20
rio	20
san	20
sancy	20
sorokina	20
youkon	20
aden	19
autriche	19
espérance	19
inde	19
italie	19
mostaganem	19
panchot	19
saint-pétersbourg	19
voyages	19
boulogne	18
fontenoy	18
ladislas	18
michel	18
orléans	18
pilâtre	18
cosaques	17
marinilla	17
nouvelle-guinée	17
quai	17
roumois	17
bravo	16
bushman	16
guaymas	16
guyane	16
hué	16
moscou	16
mékong	16
noulato	16
osman-digma	16
parisiennes	16
sud	16
altar	15
bagasse	15
guinée	15
montmartre	15
nubie	15
panama	15
sontay	15
souakim	15
vergier	15
yes	15
baltique	14
berber	14
canada	14
côte	14
est	14
hélas	14
indo-chine	14
mexico	14
midi	14
milord	14
obock	14
saint-louis	14
sinkat	14
tamatave	14
tunis	14
assiou	13
aurillac	13
bogota	13
boule-de-neige	13
canton	13
capitaine	13
flatters	13
fourvières	13
green	13
java	13
kimène	13
ma	13
merv	13
new-york	13
nijni-kolimsk	13
pérou	13
rose	13
rouge	13
suisse	13
sydney	13
terre	13
verkojansk	13
ville	13
arizona	12
attends	12
batokas	12
bornéo	12
bouldaïa	12
béla-véja	12
clénay	12
encore	12
entre	12
fazenda	12
fort-refuge	12
hollande	12
kastorinoff	12
livonie	12
macquarie	12
melville	12
niderhoff	12
nouvelle	12
nouvelle-galles	12
polonais	12
sitka	12
tanganika	12
tissier	12
va	12
vosges	12
zambèze	12
bac-ninh	11
blanchard	11
bordeaux	11
castlerosse	11
compagnie	11
corse	11
crosbie	11
czar	11
dordogne	11
duruof	11
figeac	11
ivan	11
joseph	11
lang-son	11
lhoste	11
littoral	11
léonora	11
maures	11
mauriac	11
mille	11
mistigris	11
nord	11
occident	11
omsk	11
papouasie	11
pôle	11
rongou	11
