--delete	1314
paris	486
pageno	471
france	465
congo	248
melbourne	234
mer	219
willigo	217
europe	214
afrique	204
brazza	193
australie	179
russie	177
angleterre	162
los	158
ie	157
entraygues	152
ia	131
niger	131
porte	128
amérique	117
asie	100
canada	98
londres	92
hérat	91
prairie	91
alpes	85
article	82
gilping	79
maurice	78
guyane	74
jean	73
soudan	72
chine	71
hyacinthe	70
nil	68
prix	68
swan	68
ivanowitch	66
lyon	66
andré	63
birmanie	63
mahdi	63
makoko	62
suisse	62
dick	61
stanley	59
sa	55
remember	54
nubie	52
aigle-noir	51
place	50
ton	50
alger	49
californie	48
funcal	48
luce	48
marseille	47
dimanche	46
aventures	45
tanger	45
amazone	44
cayenne	44
ik	44
inde	43
nagarnook	43
new-york	43
tonkin	43
maroc	42
oran	42
atlantique	41
ge	40
jura	40
rhône	40
koanook	39
lucerne	39
orient	37
turquie	37
cap	36
chronique	36
détroit	36
napata	36
portugal	36
île	36
james	35
merv	35
pays	35
san-francisco	35
toulon	35
cacique	34
italie	34
pacifique	34
sidi	34
océan	33
étranger	33
algérie	32
anacaoua	32
tidana	31
brésil	30
bureaux	30
kordofan	30
ouadai	30
oural	30
états-unis	30
autriche	29
ja	29
méditerranée	29
savorgnan	29
ali-digma	28
lo	28
nice	28
bulgarie	27
colorado	27
karthoum	27
loire	27
morin	27
rome	27
sénégal	27
allemagne	26
fran	26
madagascar	26
sweetmouth	26
tenez	26
bourgogne	25
espagne	25
mourghab	25
test	25
bordeaux	24
etaient	24
kantakeh	24
nirbass	24
bordelais	23
escovedo	23
menouahli	23
savoie	23
sibérie	23
tchouktchas	23
victoria	23
black	22
grand	22
indes	22
java	22
perse	22
swan-river	22
tunis	22
washington	22
woangow	22
départements	21
genève	21
korosko	21
saône	21
tamatave	21
vienne	21
astrakan	20
brazzaville	20
imp	20
para	20
prance	20
valence	20
bangalas	19
egypte	19
kirby	19
provence	19
saint-pétersbourg	19
wallula	19
wiliigo	19
yankee	19
annecy	18
gap	18
grande	18
image	18
jonathan	18
manyanga	18
mont-blanc	18
saint-jean	18
tripoli	18
bénoué	17
ii	17
ivanovitch	17
kervadec	17
malte	17
sahara	17
saint-louis	17
steadman	17
vergier	17
west-indian	17
bolivie	16
buisson	16
colombo	16
compagnie	16
danube	16
edward	16
gergovie	16
maria	16
oputa	16
pyrénées	16
québec	16
sydney	16
tor	16
tulipano	16
alexandre	15
jeanne	15
naples	15
nupe	15
orléans	15
saint-etienne	15
sierra	15
silence	15
atlanta	14
canadian	14
franco	14
ies	14
industrie	14
japon	14
malamine	14
mexique	14
nirrooba	14
orenbourg	14
pool	14
rio	14
rouge	14
saint-georges	14
saint-stephen	14
seine	14
stanley-pool	14
touraoua	14
vivi	14
apres	13
auvergne	13
bas-congo	13
borgne	13
bou-ahmed	13
cambodge	13
chocolat	13
dijon	13
feodorowna	13
fleurus	13
grégory	13
hanoï	13
invisibles	13
je	13
kasbah	13
korti	13
lise	13
montagne	13
notaire	13
nîmes	13
pippione	13
quilou-niadi	13
rothbourg	13
saint-gothard	13
salut	13
souakim	13
toi	13
tours	13
berlin	12
breton	12
caen	12
caire	12
cernereau	12
cochinchine	12
dieppe	12
garde	12
johnatan	12
khartoum	12
lokodja	12
nouvelle	12
nouvelle-galles	12
pardon	12
perpignan	12
père	12
sylphide	12
union	12
yes	12
abyssinie	11
albertine	11
bokhara	11
côtes	11
grande-chartreuse	11
hébert	11
issanghila	11
kouang-ton	11
kouka	11
me	11
méduse	11
orégon	11
saint-laurent	11
sancy	11
sicile	11
smyrne	11
sylvia	11
tan	11
tcherni-ghug	11
tombouctou	11
tun	11
voyages	11
wiwaga	11
yakoutsk	11
afghanistan	10
aix	10
anglais	10
anticosti	10
assouan	10
avignon	10
banana	10
bihan	10
bir-el-aïn	10
caspienne	10
castor-aveugle	10
cceurs-d'	10
colombia-river	10
constantinople	10
coran	10
done	10
francis	10
gard	10
gibraltar	10
giidessa	10
gongo	10
harrar	10
himalaya	10
hong-kong	10
irlande	10
jubala	10
kra	10
lugano	10
léna	10
matteucci	10
maures	10
meraoueli	10
merville	10
moi	10
moscou	10
nevers	10
occident	10
oriental-hotel	10
pacific	10
paraguay	10
penjdeh	10
queue-de-rat	10
saint-	10
saintes	10
so	10
sonnac	10
speranzaj	10
sumatra	10
theure	10
thomme	10
voronoje	10
yarra	10
a-hou	9
aigle	9
amou-daria	9
arles	9
beaune	9
ben	9
camargue	9
capitaine	9
chamonix	9
counani	9
dchaldessa	9
enfln	9
etats	9
ethiopie	9
fleur-de-mélia	9
fou-tcheou	9
gabon	9
gardon	9
gibao	9
grèce	9
havane	9
havre	9
hid-el-kbir	9
kano	9
khouko	9
liverpool	9
mandalay	9
meched	9
montana	9
morvan	9
motou-oui	9
muga	9
neige	9
ourivah	9
perm	9
pologne	9
riel	9
roubala	9
rouen	9
santa-	9
santa-maria	9
societe	9
ta	9
toulouse	9
tune	9
vigilinga	9
voie	9
whitehead	9
amdrique	8
arabe	8
ath-ar-ammon	8
aussi	8
badghis	8
balkh	8
baltique	8
banane	8
bargou	8
baïouda	8
benue	8
bidda	8
boma	8
bombay	8
bonne-espérance	8
ca	8
canton	8
chaco	8
chicago	8
coeurs-d'	8
cosaques	8
courville	8
deux	8
dundarups	8
egga	8
evian	8
excusez-moi	8
fils-de-la-nuit	8
ghilfei	8
grande-bretagne	8
greenwich	8
